observation,action
"[-0.16279491782188416, -0.3515225052833557, -0.0240610521286726, 0.11851375550031662]","[0.0, 1.0]"
"[-0.16982536017894745, -0.1560642123222351, -0.02169077843427658, -0.18166206777095795]","[1.0, 0.0]"
"[-0.17294664680957794, -0.35086917877197266, -0.02532401867210865, 0.1041000559926033]","[0.0, 1.0]"
"[-0.17996403574943542, -0.15539364516735077, -0.02324201725423336, -0.1964637041091919]","[1.0, 0.0]"
"[-0.18307189643383026, -0.35017555952072144, -0.027171291410923004, 0.08879772573709488]","[1.0, 0.0]"
"[-0.19007541239261627, -0.544897735118866, -0.025395337492227554, 0.3727857768535614]","[0.0, 1.0]"
"[-0.20097336173057556, -0.3494243919849396, -0.017939621582627296, 0.07220489531755447]","[1.0, 0.0]"
"[-0.20796185731887817, -0.5442846417427063, -0.01649552397429943, 0.3591742515563965]","[0.0, 1.0]"
"[-0.21884754300117493, -0.3489321172237396, -0.009312039241194725, 0.06133586913347244]","[0.0, 1.0]"
"[-0.2258261889219284, -0.15367788076400757, -0.008085321635007858, -0.23427045345306396]","[1.0, 0.0]"
"[-0.228899747133255, -0.3486833870410919, -0.012770731002092361, 0.05585117265582085]","[1.0, 0.0]"
"[-0.23587341606616974, -0.5436199307441711, -0.01165370736271143, 0.3444776237010956]","[0.0, 1.0]"
"[-0.24674580991268158, -0.3483341336250305, -0.004764155019074678, 0.04814274609088898]","[0.0, 1.0]"
"[-0.2537125051021576, -0.15314419567584991, -0.0038013001903891563, -0.2460394948720932]","[1.0, 0.0]"
"[-0.2567753791809082, -0.3482116460800171, -0.008722090162336826, 0.04544198885560036]","[1.0, 0.0]"
"[-0.26373961567878723, -0.5432074666023254, -0.00781325064599514, 0.3353603184223175]","[0.0, 1.0]"
"[-0.2746037542819977, -0.3479751944541931, -0.0011060441611334682, 0.04022376611828804]","[1.0, 0.0]"
"[-0.28156325221061707, -0.5430812835693359, -0.00030156891443766654, 0.3325575292110443]","[0.0, 1.0]"
"[-0.29242488741874695, -0.34795501828193665, 0.00634958129376173, 0.039779506623744965]","[0.0, 1.0]"
"[-0.2993839979171753, -0.15292468667030334, 0.007145171519368887, -0.25089332461357117]","[1.0, 0.0]"
"[-0.3024424910545349, -0.3481479585170746, 0.0021273051388561726, 0.044034745544195175]","[1.0, 0.0]"
"[-0.30940544605255127, -0.5433003306388855, 0.003008000086992979, 0.3373880982398987]","[0.0, 1.0]"
"[-0.32027146220207214, -0.3482213318347931, 0.009755762293934822, 0.04565524682402611]","[0.0, 1.0]"
"[-0.3272358775138855, -0.1532406061887741, 0.010668867267668247, -0.2439337521791458]","[1.0, 0.0]"
"[-0.3303006887435913, -0.34851330518722534, 0.005790191702544689, 0.052095215767621994]","[0.0, 1.0]"
"[-0.33727094531059265, -0.1534748524427414, 0.0068320962600409985, -0.2387552410364151]","[1.0, 0.0]"
"[-0.3403404653072357, -0.34869372844696045, 0.0020569912157952785, 0.05607486516237259]","[1.0, 0.0]"
"[-0.34731432795524597, -0.5438451170921326, 0.003178488463163376, 0.34940606355667114]","[0.0, 1.0]"
"[-0.35819122195243835, -0.34876853227615356, 0.010166609659790993, 0.05772712454199791]","[0.0, 1.0]"
"[-0.3651666045188904, -0.1537938117980957, 0.011321152560412884, -0.23173090815544128]","[1.0, 0.0]"
"[-0.368242472410202, -0.34907567501068115, 0.006686534732580185, 0.06450148671865463]","[1.0, 0.0]"
"[-0.3752239942550659, -0.5442928671836853, 0.007976564578711987, 0.3592865467071533]","[0.0, 1.0]"
"[-0.386109858751297, -0.34928521513938904, 0.01516229473054409, 0.06912943720817566]","[0.0, 1.0]"
"[-0.39309555292129517, -0.15438388288021088, 0.01654488407075405, -0.21873140335083008]","[1.0, 0.0]"
"[-0.39618322253227234, -0.34973838925361633, 0.012170256115496159, 0.07912421971559525]","[0.0, 1.0]"
"[-0.40317800641059875, -0.15479299426078796, 0.013752739876508713, -0.2096942514181137]","[1.0, 0.0]"
"[-0.40627387166023254, -0.3501088619232178, 0.009558855555951595, 0.08729502558708191]","[1.0, 0.0]"
"[-0.4132760465145111, -0.5453665256500244, 0.011304755695164204, 0.3829783797264099]","[0.0, 1.0]"
"[-0.42418336868286133, -0.3504068851470947, 0.01896432414650917, 0.09388115257024765]","[0.0, 1.0]"
"[-0.43119150400161743, -0.15556180477142334, 0.020841946825385094, -0.1927587240934372]","[1.0, 0.0]"
"[-0.43430274724960327, -0.3509756028652191, 0.016986772418022156, 0.10642539709806442]","[0.0, 1.0]"
"[-0.4413222372531891, -0.15610115230083466, 0.019115280359983444, -0.18085023760795593]","[1.0, 0.0]"
"[-0.4444442689418793, -0.3514913320541382, 0.015498274937272072, 0.11780105531215668]","[0.0, 1.0]"
"[-0.4514741003513336, -0.15659484267234802, 0.017854295670986176, -0.16995228826999664]","[1.0, 0.0]"
"[-0.45460599660873413, -0.3519677221775055, 0.014455250464379787, 0.1283092349767685]","[0.0, 1.0]"
"[-0.46164536476135254, -0.1570558100938797, 0.017021434381604195, -0.1597784161567688]","[1.0, 0.0]"
"[-0.46478646993637085, -0.3524172604084015, 0.01382586732506752, 0.13822537660598755]","[0.0, 1.0]"
"[-0.47183480858802795, -0.15749603509902954, 0.01659037359058857, -0.15006384253501892]","[1.0, 0.0]"
"[-0.474984735250473, -0.3528515696525574, 0.013589097186923027, 0.14780649542808533]","[0.0, 1.0]"
"[-0.48204177618026733, -0.15792682766914368, 0.01654522679746151, -0.14055855572223663]","[1.0, 0.0]"
"[-0.48520031571388245, -0.35328179597854614, 0.013734056614339352, 0.15729784965515137]","[0.0, 1.0]"
"[-0.4922659397125244, -0.15835914015769958, 0.016880013048648834, -0.13102087378501892]","[1.0, 0.0]"
"[-0.49543312191963196, -0.35371875762939453, 0.014259595423936844, 0.16693931818008423]","[0.0, 1.0]"
"[-0.5025075078010559, -0.1588038057088852, 0.017598383128643036, -0.1212112158536911]","[1.0, 0.0]"
"[-0.5056836009025574, -0.3541734218597412, 0.015174157917499542, 0.1769714653491974]","[0.0, 1.0]"
"[-0.5127670168876648, -0.15927186608314514, 0.018713587895035744, -0.11088615655899048]","[1.0, 0.0]"
"[-0.515952467918396, -0.3546569049358368, 0.01649586483836174, 0.18764156103134155]","[0.0, 1.0]"
"[-0.5230455994606018, -0.1597747951745987, 0.020248694345355034, -0.09979226440191269]","[1.0, 0.0]"
"[-0.5262411236763, -0.3551810085773468, 0.018252849578857422, 0.19920967519283295]","[0.0, 1.0]"
"[-0.5333447456359863, -0.1603248119354248, 0.02223704382777214, -0.08765989542007446]","[1.0, 0.0]"
"[-0.5365512371063232, -0.35575833916664124, 0.020483845844864845, 0.21195507049560547]","[0.0, 1.0]"
"[-0.543666422367096, -0.1609351634979248, 0.02472294680774212, -0.07419656962156296]","[1.0, 0.0]"
"[-0.546885073184967, -0.3564026653766632, 0.0232390146702528, 0.22618287801742554]","[0.0, 1.0]"
"[-0.5540131330490112, -0.1616203933954239, 0.027762673795223236, -0.05907995626330376]","[1.0, 0.0]"
"[-0.5572455525398254, -0.35712918639183044, 0.02658107317984104, 0.24223138391971588]","[0.0, 1.0]"
"[-0.5643881559371948, -0.16239680349826813, 0.031425703316926956, -0.04195007309317589]","[1.0, 0.0]"
"[-0.5676360726356506, -0.3579549789428711, 0.03058670088648796, 0.26047998666763306]","[0.0, 1.0]"
"[-0.5747951865196228, -0.16328270733356476, 0.03579629957675934, -0.022400759160518646]","[1.0, 0.0]"
"[-0.5780608057975769, -0.35889923572540283, 0.03534828498959541, 0.28135794401168823]","[0.0, 1.0]"
"[-0.5852388143539429, -0.1642988622188568, 0.04097544401884079, 2.9951654141768813e-05]","[1.0, 0.0]"
"[-0.5885248184204102, -0.35998377203941345, 0.04097604379057884, 0.30535435676574707]","[0.0, 1.0]"
"[-0.5957244634628296, -0.1654689908027649, 0.04708312824368477, 0.025870660319924355]","[0.0, 1.0]"
"[-0.5990338325500488, 0.028947239741683006, 0.04760054126381874, -0.2515931725502014]","[1.0, 0.0]"
"[-0.5984548926353455, -0.1668209731578827, 0.04256867989897728, 0.05571580305695534]","[0.0, 1.0]"
"[-0.6017913222312927, 0.027665577828884125, 0.043682996183633804, -0.22323833405971527]","[1.0, 0.0]"
"[-0.6012380123138428, -0.16805262863636017, 0.0392182283103466, 0.0828976258635521]","[0.0, 1.0]"
"[-0.6045990586280823, 0.026485837996006012, 0.040876179933547974, -0.19715847074985504]","[1.0, 0.0]"
"[-0.6040693521499634, -0.169196218252182, 0.036933012306690216, 0.10813368111848831]","[0.0, 1.0]"
"[-0.6074532866477966, 0.0253775455057621, 0.0390956848859787, -0.1726721078157425]","[1.0, 0.0]"
"[-0.6069456934928894, -0.1702815145254135, 0.035642243921756744, 0.13208343088626862]","[0.0, 1.0]"
"[-0.6103513240814209, 0.024312231689691544, 0.03828391060233116, -0.1491452008485794]","[1.0, 0.0]"
"[-0.609865128993988, -0.17133642733097076, 0.03530100733041763, 0.1553654670715332]","[0.0, 1.0]"
"[-0.61329185962677, 0.02326277084648609, 0.0384083166718483, -0.1259751319885254]","[1.0, 0.0]"
"[-0.6128265857696533, -0.1723877638578415, 0.03588881343603134, 0.17857350409030914]","[0.0, 1.0]"
"[-0.616274356842041, 0.022202711552381516, 0.039460282772779465, -0.10257522016763687]","[1.0, 0.0]"
"[-0.6158303022384644, -0.1734618842601776, 0.03740878030657768, 0.20229151844978333]","[0.0, 1.0]"
"[-0.6192995309829712, 0.021105650812387466, 0.041454609483480453, -0.07835998386144638]","[1.0, 0.0]"
"[-0.6188774108886719, -0.17458529770374298, 0.039887409657239914, 0.2271084189414978]","[0.0, 1.0]"
"[-0.622369110584259, 0.019944587722420692, 0.04442957788705826, -0.05273052677512169]","[1.0, 0.0]"
"[-0.6219702363014221, -0.17578533291816711, 0.04337496683001518, 0.25363263487815857]","[0.0, 1.0]"
"[-0.6254859566688538, 0.018691299483180046, 0.0484476201236248, -0.025059709325432777]","[0.0, 1.0]"
"[-0.6251121163368225, 0.21308620274066925, 0.04794642701745033, -0.3020718991756439]","[1.0, 0.0]"
"[-0.6208503842353821, 0.01731484942138195, 0.0419049896299839, 0.005338512361049652]","[0.0, 1.0]"
"[-0.6205040812492371, 0.21181154251098633, 0.04201176017522812, -0.2738339602947235]","[1.0, 0.0]"
"[-0.6162678599357605, 0.016116127371788025, 0.03653508052229881, 0.03179798647761345]","[0.0, 1.0]"
"[-0.6159455180168152, 0.21069562435150146, 0.03717103973031044, -0.24913755059242249]","[1.0, 0.0]"
"[-0.6117315888404846, 0.015063091181218624, 0.0321882888674736, 0.05503430590033531]","[0.0, 1.0]"
"[-0.6114303469657898, 0.2097090780735016, 0.033288974314928055, -0.22732171416282654]","[1.0, 0.0]"
"[-0.6072361469268799, 0.014127597212791443, 0.028742540627717972, 0.07567312568426132]","[0.0, 1.0]"
"[-0.6069536209106445, 0.2088259607553482, 0.030256003141403198, -0.20780465006828308]","[1.0, 0.0]"
"[-0.6027771234512329, 0.013284726068377495, 0.026099909096956253, 0.0942668616771698]","[0.0, 1.0]"
"[-0.6025114059448242, 0.2080230563879013, 0.02798524685204029, -0.19006864726543427]","[1.0, 0.0]"
"[-0.5983509421348572, 0.012512154877185822, 0.02418387494981289, 0.1113094687461853]","[0.0, 1.0]"
"[-0.5981007218360901, 0.20727936923503876, 0.026410063728690147, -0.17364655435085297]","[1.0, 0.0]"
"[-0.5939550995826721, 0.011789585463702679, 0.02293713204562664, 0.12724950909614563]","[0.0, 1.0]"
"[-0.5937193036079407, 0.20657555758953094, 0.025482123717665672, -0.1581096649169922]","[1.0, 0.0]"
"[-0.5895878076553345, 0.011098228394985199, 0.02231992967426777, 0.1425020694732666]","[0.0, 1.0]"
"[-0.5893658399581909, 0.20589353144168854, 0.025169970467686653, -0.14305658638477325]","[1.0, 0.0]"
"[-0.5852479934692383, 0.010420316830277443, 0.022308839485049248, 0.157459557056427]","[0.0, 1.0]"
"[-0.5850395560264587, 0.20521588623523712, 0.02545803040266037, -0.1281028389930725]","[1.0, 0.0]"
"[-0.5809352397918701, 0.00973865669220686, 0.022895973175764084, 0.1725018471479416]","[0.0, 1.0]"
"[-0.5807404518127441, 0.20452556014060974, 0.026346011087298393, -0.11287109553813934]","[1.0, 0.0]"
"[-0.5766499638557434, 0.009036191739141941, 0.02408858761191368, 0.18800601363182068]","[0.0, 1.0]"
"[-0.5764692425727844, 0.2038053721189499, 0.027848709374666214, -0.09698163717985153]","[0.0, 1.0]"
"[-0.5723931193351746, 0.39851734042167664, 0.025909075513482094, -0.3807498812675476]","[1.0, 0.0]"
"[-0.5644227862358093, 0.20303724706172943, 0.01829407922923565, -0.08001174032688141]","[0.0, 1.0]"
"[-0.5603620409965515, 0.3978922367095947, 0.01669384352862835, -0.36686715483665466]","[1.0, 0.0]"
"[-0.5524042248725891, 0.20253708958625793, 0.009356500580906868, -0.06896750628948212]","[1.0, 0.0]"
"[-0.5483534336090088, 0.007282261736690998, 0.00797715038061142, 0.22665269672870636]","[0.0, 1.0]"
"[-0.5482078194618225, 0.20228929817676544, 0.012510203756392002, -0.06350330263376236]","[0.0, 1.0]"
"[-0.5441620349884033, 0.3972296714782715, 0.011240137740969658, -0.3522130846977234]","[1.0, 0.0]"
"[-0.536217451095581, 0.20194970071315765, 0.00419587641954422, -0.05600709095597267]","[0.0, 1.0]"
"[-0.5321784615516663, 0.39701125025749207, 0.0030757347121834755, -0.3473632335662842]","[1.0, 0.0]"
"[-0.5242382287979126, 0.2018456757068634, -0.0038715300615876913, -0.053712014108896255]","[1.0, 0.0]"
"[-0.5202013254165649, 0.0067794546484947205, -0.004945770371705294, 0.23774690926074982]","[0.0, 1.0]"
"[-0.5200657248497009, 0.20197170972824097, -0.0001908323320094496, -0.056491952389478683]","[0.0, 1.0]"
"[-0.5160262584686279, 0.3970963954925537, -0.0013206714065745473, -0.34923508763313293]","[1.0, 0.0]"
"[-0.5080843567848206, 0.20199325680732727, -0.008305372670292854, -0.056968897581100464]","[1.0, 0.0]"
"[-0.5040444731712341, 0.006991368252784014, -0.009444750845432281, 0.23308208584785461]","[0.0, 1.0]"
"[-0.5039046406745911, 0.2022469937801361, -0.004783109296113253, -0.06256499141454697]","[0.0, 1.0]"
"[-0.4998597204685211, 0.397437185049057, -0.006034409161657095, -0.3567531704902649]","[1.0, 0.0]"
"[-0.4919109642505646, 0.2024015486240387, -0.013169472105801105, -0.06597914546728134]","[1.0, 0.0]"
"[-0.4878629446029663, 0.007470863405615091, -0.01448905561119318, 0.22251981496810913]","[0.0, 1.0]"
"[-0.4877135157585144, 0.20279687643051147, -0.01003865897655487, -0.07469809055328369]","[1.0, 0.0]"
"[-0.4836575984954834, 0.007820270955562592, -0.011532620526850224, 0.21480077505111694]","[0.0, 1.0]"
"[-0.4835011959075928, 0.20310518145561218, -0.007236605044454336, -0.08149763196706772]","[0.0, 1.0]"
"[-0.4794390797615051, 0.39833012223243713, -0.008866557851433754, -0.3764549195766449]","[1.0, 0.0]"
"[-0.47147247195243835, 0.2033352106809616, -0.016395656391978264, -0.0865807831287384]","[1.0, 0.0]"
"[-0.467405766248703, 0.00845207367092371, -0.01812727190554142, 0.20088453590869904]","[0.0, 1.0]"
"[-0.46723672747612, 0.20382852852344513, -0.014109580777585506, -0.09746112674474716]","[1.0, 0.0]"
"[-0.4631601572036743, 0.008911610580980778, -0.016058804467320442, 0.1907370686531067]","[0.0, 1.0]"
"[-0.4629819393157959, 0.20425957441329956, -0.01224406249821186, -0.10696817934513092]","[1.0, 0.0]"
"[-0.4588967263698578, 0.009315203875303268, -0.014383425936102867, 0.18182678520679474]","[0.0, 1.0]"
"[-0.4587104320526123, 0.2046399861574173, -0.010746890679001808, -0.11535865813493729]","[1.0, 0.0]"
"[-0.45461761951446533, 0.009673656895756721, -0.01305406354367733, 0.17391441762447357]","[0.0, 1.0]"
"[-0.4544241726398468, 0.20497998595237732, -0.009575774893164635, -0.12285789102315903]","[1.0, 0.0]"
"[-0.45032456517219543, 0.009996519424021244, -0.012032932601869106, 0.16678865253925323]","[0.0, 1.0]"
"[-0.4501246213912964, 0.20528863370418549, -0.008697159588336945, -0.12966589629650116]","[1.0, 0.0]"
"[-0.44601884484291077, 0.010292337276041508, -0.011290477588772774, 0.16026054322719574]","[0.0, 1.0]"
"[-0.44581300020217896, 0.20557409524917603, -0.008085266686975956, -0.13596273958683014]","[1.0, 0.0]"
"[-0.4417015314102173, 0.010568877682089806, -0.010804520919919014, 0.15415847301483154]","[0.0, 1.0]"
"[-0.44149014353752136, 0.20584385097026825, -0.00772135192528367, -0.14191335439682007]","[1.0, 0.0]"
"[-0.4373732805252075, 0.010833329521119595, -0.010559618473052979, 0.148323655128479]","[0.0, 1.0]"
"[-0.437156617641449, 0.20610488951206207, -0.007593146059662104, -0.14767183363437653]","[1.0, 0.0]"
"[-0.4330345094203949, 0.011092492379248142, -0.010546582750976086, 0.1426059752702713]","[0.0, 1.0]"
"[-0.4328126609325409, 0.20636388659477234, -0.00769446324557066, -0.1533854752779007]","[1.0, 0.0]"
"[-0.42868536710739136, 0.011352949775755405, -0.010762172751128674, 0.13686013221740723]","[0.0, 1.0]"
"[-0.4284583330154419, 0.20662738382816315, -0.008024970069527626, -0.1591985821723938]","[1.0, 0.0]"
"[-0.42432576417922974, 0.011621237732470036, -0.011208941228687763, 0.13094191253185272]","[0.0, 1.0]"
"[-0.4240933358669281, 0.2069019377231598, -0.00859010312706232, -0.16525611281394958]","[1.0, 0.0]"
"[-0.419955313205719, 0.011904006823897362, -0.011895225383341312, 0.12470454722642899]","[0.0, 1.0]"
"[-0.4197172224521637, 0.20719432830810547, -0.00940113514661789, -0.17170733213424683]","[1.0, 0.0]"
"[-0.4155733585357666, 0.012208191677927971, -0.01283528096973896, 0.11799506098031998]","[0.0, 1.0]"
"[-0.4153291881084442, 0.20751166343688965, -0.010475380346179008, -0.1787094920873642]","[1.0, 0.0]"
"[-0.41117894649505615, 0.012541179545223713, -0.014049570076167583, 0.11065048724412918]","[0.0, 1.0]"
"[-0.4109281301498413, 0.20786160230636597, -0.011836560443043709, -0.1864316761493683]","[1.0, 0.0]"
"[-0.40677088499069214, 0.012910990975797176, -0.015565194189548492, 0.10249389708042145]","[0.0, 1.0]"
"[-0.40651267766952515, 0.20825250446796417, -0.01351531594991684, -0.19505886733531952]","[1.0, 0.0]"
"[-0.4023476243019104, 0.01332646980881691, -0.017416493967175484, 0.09333010762929916]","[0.0, 1.0]"
"[-0.40208110213279724, 0.20869366824626923, -0.015549891628324986, -0.2047964334487915]","[1.0, 0.0]"
"[-0.39790722727775574, 0.013797497376799583, -0.019645819440484047, 0.08294098824262619]","[0.0, 1.0]"
"[-0.3976312577724457, 0.20919547975063324, -0.017986999824643135, -0.21587492525577545]","[1.0, 0.0]"
"[-0.3934473693370819, 0.014335224404931068, -0.02230449952185154, 0.071080282330513]","[0.0, 1.0]"
"[-0.3931606411933899, 0.20976972579956055, -0.020882893353700638, -0.22855553030967712]","[1.0, 0.0]"
"[-0.3889652490615845, 0.01495232991874218, -0.025454003363847733, 0.05746772512793541]","[0.0, 1.0]"
"[-0.38866621255874634, 0.2104298174381256, -0.024304648861289024, -0.2431361973285675]","[1.0, 0.0]"
"[-0.38445761799812317, 0.01566331461071968, -0.02916737273335457, 0.04178241267800331]","[0.0, 1.0]"
"[-0.3841443359851837, 0.2111911177635193, -0.028331724926829338, -0.25995853543281555]","[1.0, 0.0]"
"[-0.3799205422401428, 0.016484828665852547, -0.03353089466691017, 0.023655276745557785]","[1.0, 0.0]"
"[-0.37959083914756775, -0.17814061045646667, -0.033057790249586105, 0.30557310581207275]","[0.0, 1.0]"
"[-0.38315364718437195, 0.017436444759368896, -0.026946328580379486, 0.0026505780406296253]","[0.0, 1.0]"
"[-0.38280490040779114, 0.21293427050113678, -0.026893315836787224, -0.29841098189353943]","[1.0, 0.0]"
"[-0.37854623794555664, 0.0182057935744524, -0.032861534506082535, -0.01432955265045166]","[1.0, 0.0]"
"[-0.3781821131706238, -0.1764298528432846, -0.03314812853932381, 0.267806738615036]","[0.0, 1.0]"
"[-0.3817107081413269, 0.019149111583828926, -0.02779199182987213, -0.03514430671930313]","[1.0, 0.0]"
