observation,action
"[0.06615879987958087, 0.021223925390744358, 0.002637146455580347, 0.06007528267802004]","[1.0, 0.0]"
"[0.06658327838739576, 0.21630796625964546, 0.0038386521091407473, -0.23177444092661437]","[0.0, 1.0]"
"[0.07090943771258867, 0.021131375308421657, -0.0007968367093915399, 0.06211684946944945]","[1.0, 0.0]"
"[0.07133206521875711, -0.17397914204625192, 0.0004455002799974492, 0.35454826261981215]","[1.0, 0.0]"
"[0.06785248237783208, 0.021136471850112637, 0.0075364655323936925, 0.062005847896771604]","[0.0, 1.0]"
"[0.06827521181483433, 0.21614956103217148, 0.008776582490329124, -0.22828977871310308]","[0.0, 1.0]"
"[0.07259820303547776, 0.02090329390349782, 0.004210786916067063, 0.06714862454763376]","[1.0, 0.0]"
"[0.07301626891354772, 0.21596462244810866, 0.0055537594070197375, -0.22420280664385012]","[0.0, 1.0]"
"[0.0773355613625099, 0.020763736732419324, 0.0010697032741427354, 0.07022680319544816]","[1.0, 0.0]"
"[0.07775083609715829, -0.17437353410067088, 0.0024742393380516987, 0.36324703468114444]","[1.0, 0.0]"
"[0.07426336541514486, 0.02071316417244995, 0.009739180031674588, 0.07134530861432842]","[0.0, 1.0]"
"[0.07467762869859386, 0.2156941452979221, 0.011166086203961157, -0.21824901882149633]","[0.0, 1.0]"
"[0.0789915116045523, 0.020414369729231302, 0.006801105827531231, 0.0779351450189199]","[1.0, 0.0]"
"[0.07939979899913692, 0.2154381663965321, 0.008359808727909628, -0.2125942746842593]","[0.0, 1.0]"
"[0.08370856232706757, 0.02019769585076589, 0.004107923234224442, 0.08271395284197952]","[1.0, 0.0]"
"[0.08411251624408289, 0.21526052066734927, 0.005762202291064032, -0.20867008958350014]","[0.0, 1.0]"
"[0.08841772665742988, 0.020056651887303767, 0.0015888004993940292, 0.08582493068689889]","[1.0, 0.0]"
"[0.08881885969517596, -0.17508803755660587, 0.003305299113132007, 0.3790087025522382]","[1.0, 0.0]"
"[0.08531709894404384, 0.019986818458434724, 0.01088547316417677, 0.08736977309300159]","[0.0, 1.0]"
"[0.08571683531321253, 0.21495105913704715, 0.012632868626036802, -0.20185899568816795]","[0.0, 1.0]"
"[0.09001585649595348, 0.019650736006676467, 0.008595688712273442, 0.09478207801599636]","[1.0, 0.0]"
"[0.09040887121608701, 0.21464843969255798, 0.01049133027259337, -0.19517657053730414]","[0.0, 1.0]"
"[0.09470184000993817, 0.019378000987870597, 0.006587798861847287, 0.10079736241322318]","[1.0, 0.0]"
"[0.09508940002969558, 0.21440492225679256, 0.00860374611011175, -0.1897998726632812]","[0.0, 1.0]"
"[0.09937749847483143, 0.019160946692251962, 0.004807748656846127, 0.10558472127888485]","[1.0, 0.0]"
"[0.09976071740867647, 0.2142136712224259, 0.006919443082423824, -0.18557751146114537]","[0.0, 1.0]"
"[0.10404499083312499, 0.01899340462327584, 0.003207892853200916, 0.1092801783300743]","[1.0, 0.0]"
"[0.1044248589255905, 0.21406924076958395, 0.005393496419802402, -0.18238895142725958]","[0.0, 1.0]"
"[0.10870624374098219, 0.01887053094100133, 0.0017457173912572106, 0.11199053486637606]","[1.0, 0.0]"
"[0.10908365435980222, -0.17627639149343466, 0.003985528088584732, 0.40522371313352706]","[1.0, 0.0]"
"[0.10555812652993353, 0.018788813792548265, 0.012090002351255274, 0.11379997123274338]","[0.0, 1.0]"
"[0.10593390280578449, 0.21373546143147268, 0.014366001775910141, -0.1750442551414234]","[0.0, 1.0]"
"[0.11020861203441394, 0.01841088791693729, 0.010865116673081673, 0.12213583128650835]","[1.0, 0.0]"
"[0.11057682979275268, 0.2133755038357493, 0.01330783329881184, -0.16709954951753642]","[0.0, 1.0]"
"[0.11484433986946767, 0.01806561461382275, 0.009965842308461112, 0.12975173040042298]","[1.0, 0.0]"
"[0.11520565216174412, 0.21304339732865538, 0.01256087691646957, -0.15977051104824025]","[0.0, 1.0]"
"[0.11946652010831724, 0.017743891035733206, 0.009365466695504766, 0.1368484392741648]","[1.0, 0.0]"
"[0.1198213979290319, 0.21273045534531915, 0.012102435480988062, -0.1528651733357907]","[0.0, 1.0]"
"[0.12407600703593828, 0.017437323241225544, 0.009045132014272247, 0.14361110097112573]","[1.0, 0.0]"
"[0.12442475350076279, 0.21242857583400718, 0.011917354033694762, -0.14620458062718694]","[0.0, 1.0]"
"[0.12867332501744294, 0.017138006377036608, 0.008993262421151022, 0.15021409109405892]","[1.0, 0.0]"
"[0.12901608514498367, 0.21213003205744455, 0.011997544243032201, -0.13961813595889788]","[0.0, 1.0]"
"[0.13325868578613256, 0.01683831993502094, 0.009205181523854243, 0.15682554299246976]","[1.0, 0.0]"
"[0.13359545218483299, 0.21182727478118066, 0.012341692383703638, -0.13293921237084316]","[0.0, 1.0]"
"[0.1378319976804566, 0.016530732895354117, 0.009682908136286774, 0.1636116558978865]","[1.0, 0.0]"
"[0.13816261233836366, 0.21151274098412573, 0.012955141254244504, -0.1260009148889521]","[0.0, 1.0]"
"[0.14239286715804617, 0.016207613866647735, 0.010435122956465462, 0.17074089674100112]","[1.0, 0.0]"
"[0.14271701943537912, 0.2111786643873565, 0.013849940891285484, -0.11863188565353028]","[0.0, 1.0]"
"[0.14694059272312626, 0.015861041543294152, 0.011477303178214878, 0.17838820201016176]","[1.0, 0.0]"
"[0.14725781355399215, 0.21081688318020916, 0.015045067218418112, -0.11065204667554324]","[0.0, 1.0]"
"[0.15147415121759633, 0.01548261092646716, 0.012832026284907247, 0.18673928419722768]","[1.0, 0.0]"
"[0.15178380343612569, 0.21041864032809554, 0.0165668119688518, -0.1018681742843231]","[0.0, 1.0]"
"[0.1559921762426876, 0.015063230810125089, 0.01452944848316534, 0.19599514800974832]","[1.0, 0.0]"
"[0.1562934408588901, 0.20997437178207498, 0.018449351443360306, -0.09206919641128025]","[0.0, 1.0]"
"[0.1604929282945316, 0.014592908037239921, 0.0166079675151347, 0.20637692449465722]","[1.0, 0.0]"
"[0.16078478645527639, 0.20947347779246642, 0.020735506005027843, -0.0810210984364722]","[0.0, 1.0]"
"[0.16497425601112573, 0.014060514015900943, 0.0191150840362984, 0.21813113640768694]","[1.0, 0.0]"
"[0.16525546629144375, 0.20890407238720507, 0.023477706764452138, -0.0684613154020916]","[0.0, 1.0]"
"[0.16943354773918784, 0.013453528999612246, 0.022108480456410305, 0.23153551543644968]","[1.0, 0.0]"
"[0.1697026183191801, 0.2082527059604992, 0.0267391907651393, -0.054092477981365905]","[0.0, 1.0]"
"[0.17386767243839008, 0.012757759759757764, 0.02565734120551198, 0.24690550103083803]","[1.0, 0.0]"
"[0.17412282763358522, 0.20750405591253113, 0.03059545122612874, -0.03757536675927353]","[0.0, 1.0]"
"[0.17827290875183585, 0.011957026636102819, 0.02984394389094327, 0.26460156125100676]","[1.0, 0.0]"
"[0.1785120492845579, 0.2066405805248281, 0.035135975115963405, -0.018520914348530093]","[0.0, 1.0]"
"[0.18264486089505447, 0.4012414853715757, 0.0347655568289928, -0.29991425731921656]","[0.0, 1.0]"
"[0.19066969060248598, 0.20564168842616629, 0.02876727168260847, 0.003527162966858899]","[1.0, 0.0]"
"[0.19478252437100932, 0.40033951653545957, 0.02883781494194565, -0.27994233362212523]","[0.0, 1.0]"
"[0.20278931470171851, 0.20481831683802257, 0.023238968269503144, 0.021694667452306804]","[1.0, 0.0]"
"[0.20688568103847896, 0.39959942234221385, 0.02367286161854928, -0.26356645902590853]","[0.0, 1.0]"
"[0.21487766948532325, 0.20414771173822344, 0.01840153243803111, 0.036488133002456125]","[1.0, 0.0]"
"[0.2189606237200877, 0.399001014226846, 0.01913129509808023, -0.25033259151457316]","[0.0, 1.0]"
"[0.22694064400462463, 0.20361116084777198, 0.014124643267788768, 0.04832281238808489]","[1.0, 0.0]"
"[0.23101286722158007, 0.39852775793388295, 0.015091099515550465, -0.23987041147634036]","[0.0, 1.0]"
"[0.23898342238025772, 0.20319351302160799, 0.010293691286023657, 0.05753420712440993]","[1.0, 0.0]"
"[0.2430472926406899, 0.007925492769581821, 0.011444375428511856, 0.3534470114712208]","[1.0, 0.0]"
"[0.24320580249608154, 0.2028828557323059, 0.01851331565793627, 0.06439469046747515]","[0.0, 1.0]"
"[0.24726345961072765, 0.39773454839005823, 0.019801209467285773, -0.22239015804168927]","[0.0, 1.0]"
"[0.2552181505785288, 0.20233525358877166, 0.015353406306451987, 0.07647250092776103]","[1.0, 0.0]"
"[0.25926485565030427, 0.3972337752804643, 0.016882856325007207, -0.2113271010266084]","[0.0, 1.0]"
"[0.26720953115591356, 0.20187455475826036, 0.012656314304475039, 0.08663329216526211]","[1.0, 0.0]"
"[0.2712470222510788, 0.39681282327990997, 0.014388980147780282, -0.20202983461811114]","[0.0, 1.0]"
"[0.279183278716677, 0.20148807332960667, 0.01034838345541806, 0.0951571745880554]","[1.0, 0.0]"
"[0.2832130401832691, 0.0062193431878311, 0.012251526947179167, 0.3910869570194772]","[1.0, 0.0]"
"[0.2833374270470257, 0.2011652943040519, 0.020073266087568712, 0.1022918349127423]","[0.0, 1.0]"
"[0.2873607329331067, 0.395993904355597, 0.022119102785823557, -0.18399106063037413]","[0.0, 1.0]"
"[0.29528061102021863, 0.20056256188922394, 0.018439281573216074, 0.11558673017473359]","[1.0, 0.0]"
"[0.2992918622580031, 0.39541551998361973, 0.020751016176710747, -0.17122217824919056]","[0.0, 1.0]"
"[0.30720017265767546, 0.20000280384056024, 0.017326572611726935, 0.12793414993513985]","[1.0, 0.0]"
"[0.31120022873448666, 0.3948723128472823, 0.019885255610429732, -0.15923248085115532]","[0.0, 1.0]"
"[0.3190976749914323, 0.19947139786679557, 0.016700605993406625, 0.13965682382526073]","[1.0, 0.0]"
"[0.32308710294876825, 0.3943502235281421, 0.01949374246991184, -0.14771090041441826]","[0.0, 1.0]"
"[0.3309741074193311, 0.1989546216068243, 0.016539524461623475, 0.15105761291971026]","[1.0, 0.0]"
"[0.3349531998514676, 0.39383588283839566, 0.01956067672001768, -0.1363618981594371]","[0.0, 1.0]"
"[0.3428299175082355, 0.1984392990100884, 0.01683343875682894, 0.1624273796110015]","[1.0, 0.0]"
"[0.3467987034884373, 0.39331627274771785, 0.02008198634904897, -0.12489786877007059]","[0.0, 1.0]"
"[0.35466502894339164, 0.19791246483497546, 0.01758402897364756, 0.17405244949851761]","[1.0, 0.0]"
"[0.35862327824009116, 0.39277839876019094, 0.021065077963617913, -0.11303182531300432]","[0.0, 1.0]"
"[0.366478846215295, 0.1973610393949452, 0.018804441457357827, 0.18622185554100418]","[1.0, 0.0]"
"[0.37042606700319386, 0.3922089663044785, 0.02252887856817791, -0.10047018167563182]","[0.0, 1.0]"
"[0.3782702463292834, 0.19677150605404337, 0.02051947493466527, 0.1992345461009934]","[1.0, 0.0]"
"[0.3822056764503643, 0.39159405381916335, 0.02450416585668514, -0.08690545305347769]","[0.0, 1.0]"
"[0.39003755752674757, 0.19612958434195105, 0.022766056795615587, 0.2134067337945293]","[1.0, 0.0]"
"[0.3939601492135866, 0.3909187753495126, 0.027034191471506173, -0.07200869499391654]","[0.0, 1.0]"
"[0.40177852472057685, 0.19541989196052906, 0.025594017571627842, 0.22907956090427756]","[1.0, 0.0]"
"[0.40568692255978744, 0.39016692565782385, 0.030175608789713395, -0.055421497849866386]","[0.0, 1.0]"
"[0.4134902610729439, 0.19462558947384181, 0.02906717883271607, 0.24662725906552585]","[1.0, 0.0]"
"[0.41738277286242076, 0.3893206011763265, 0.03399972401402659, -0.03674734644139216]","[0.0, 1.0]"
"[0.4251691848859473, 0.19372800226009115, 0.033264777085198746, 0.2664659853599719]","[1.0, 0.0]"
"[0.4290437449311491, 0.3883597907621382, 0.03859409679239818, -0.015542144682841819]","[0.0, 1.0]"
"[0.4368109407463919, 0.19270621559785875, 0.03828325389874135, 0.2890635229092726]","[1.0, 0.0]"
"[0.44066506505834907, 0.38726193142100207, 0.0440645243569268, 0.008696307342774434]","[0.0, 1.0]"
"[0.4484103036867691, 0.1915366409439193, 0.04423845050378229, 0.3149500400865189]","[1.0, 0.0]"
"[0.4522410365056475, 0.3860014263946938, 0.05053745130551267, 0.03654010957711451]","[0.0, 1.0]"
"[0.4599610650335414, 0.580363604259263, 0.05126825349705496, -0.23977924390004146]","[0.0, 1.0]"
"[0.47156833711872664, 0.3845481805453765, 0.04647266861905413, 0.06862422469419721]","[1.0, 0.0]"
"[0.4792593007296342, 0.5789741157938946, 0.04784515311293807, -0.20904176018197917]","[0.0, 1.0]"
"[0.4908387830455121, 0.3832018474627995, 0.043664317909298485, 0.09834169998544429]","[1.0, 0.0]"
"[0.4985028199947681, 0.5776716836167403, 0.04563115190900737, -0.18025178962598387]","[0.0, 1.0]"
"[0.5100562536671029, 0.3819274710287941, 0.0420261161164877, 0.1264698015421668]","[1.0, 0.0]"
"[0.5176948030876788, 0.5764229506865284, 0.044555512147331035, -0.15266377686547777]","[0.0, 1.0]"
"[0.5292232621014094, 0.3806922789744718, 0.041502236610021476, 0.15373584333024298]","[1.0, 0.0]"
"[0.5368371076808988, 0.5751961676918119, 0.04457695347662634, -0.12557060538297993]","[0.0, 1.0]"
"[0.548341031034735, 0.3794648898820198, 0.04206554136896674, 0.18083594009243475]","[1.0, 0.0]"
"[0.5559303288323754, 0.5739604450473095, 0.045682260170815434, -0.09828568722546988]","[0.0, 1.0]"
"[0.5674095377333216, 0.37821455400673115, 0.043716546426306034, 0.2084527442692563]","[1.0, 0.0]"
"[0.5749738288134563, 0.5726850198618096, 0.04788560131169116, -0.07012568303512273]","[0.0, 1.0]"
"[0.5864275292106924, 0.37691042053847434, 0.04648308765098871, 0.23727257943744984]","[1.0, 0.0]"
"[0.5939657376214619, 0.5713385316386267, 0.051228539239737705, -0.04039346462678095]","[0.0, 1.0]"
"[0.6053925082542344, 0.3755208237565121, 0.05042066994720209, 0.26800236261351323]","[1.0, 0.0]"
"[0.6129029247293647, 0.5698883001621182, 0.055780717199472356, -0.008360936481451031]","[0.0, 1.0]"
"[0.6243006907326071, 0.7641677507260268, 0.055613498469843335, -0.2829358284885431]","[0.0, 1.0]"
"[0.6395840457471276, 0.5682984861452536, 0.04995478190007247, 0.02675577975164889]","[1.0, 0.0]"
"[0.6509500154700326, 0.37249705926066035, 0.05048989749510545, 0.3347721305811652]","[1.0, 0.0]"
"[0.6583999566552459, 0.5668654350539856, 0.05718534010672875, 0.05842882904776364]","[0.0, 1.0]"
"[0.6697372653563256, 0.7611228106532242, 0.058353916687684027, -0.21567759596835356]","[0.0, 1.0]"
"[0.6849597215693901, 0.5652172804699359, 0.05404036476831695, 0.09482683771970629]","[1.0, 0.0]"
"[0.6962640671787889, 0.7595247154648141, 0.05593690152271108, -0.18032869712005434]","[0.0, 1.0]"
"[0.7114545614880852, 0.563648791627738, 0.05233032758030999, 0.12946252017600413]","[1.0, 0.0]"
"[0.7227275373206399, 0.7579835696850804, 0.05491957798383007, -0.14626250866885077]","[0.0, 1.0]"
"[0.7378872087143414, 0.5621199023988585, 0.05199432781045305, 0.16322827697255643]","[1.0, 0.0]"
"[0.7491296067623187, 0.7564604649903783, 0.05525889334990418, -0.11260917322399022]","[0.0, 1.0]"
"[0.7642588160621262, 0.5605920343402091, 0.05300670988542437, 0.19698286490611328]","[1.0, 0.0]"
"[0.7754706567489303, 0.7549173069301027, 0.056946367183546634, -0.07851896542865644]","[0.0, 1.0]"
"[0.7905690028875324, 0.5590271997667535, 0.055375987874973505, 0.23157307124198073]","[1.0, 0.0]"
"[0.8017495468828675, 0.7533159469400975, 0.06000744929981312, -0.04314110285737094]","[0.0, 1.0]"
"[0.8168158658216694, 0.5573871358269926, 0.059144627242665705, 0.26785473747594046]","[1.0, 0.0]"
"[0.8279636085382093, 0.7516173239965543, 0.06450172199218451, -0.005602733320821007]","[0.0, 1.0]"
"[0.8429959550181404, 0.9457577724825161, 0.06438966732576809, -0.27725746962764725]","[0.0, 1.0]"
"[0.8619111104677907, 0.7497791267114563, 0.05884451793321514, 0.03501879344392056]","[1.0, 0.0]"
"[0.8769066930020198, 0.5538648570150857, 0.05954489380209355, 0.34567185964857217]","[1.0, 0.0]"
"[0.8879839901423215, 0.7480914723339442, 0.066458330995065, 0.07234412631209475]","[0.0, 1.0]"
"[0.9029458195890004, 0.9422008180761672, 0.06790521352130689, -0.19865276578718272]","[0.0, 1.0]"
"[0.9217898359505238, 0.7461766467952367, 0.06393215820556324, 0.11465462713241781]","[1.0, 0.0]"
"[0.9367133688864285, 0.9403270470993126, 0.06622525074821159, -0.1571927569028741]","[0.0, 1.0]"
"[0.9555199098284148, 0.7443225068481834, 0.0630813956101541, 0.1556255587248942]","[1.0, 0.0]"
"[0.9704063599653785, 0.9384872070164492, 0.06619390678465199, -0.116508576527807]","[0.0, 1.0]"
"[0.9891761041057074, 0.7424823337613944, 0.06386373525409585, 0.1963016522754829]","[1.0, 0.0]"
"[1.0040257507809354, 0.9366354103507651, 0.06778976829960551, -0.07557108569579285]","[0.0, 1.0]"
"[1.0227584589879506, 0.7406104208207145, 0.06627834658568965, 0.23770597029504115]","[1.0, 0.0]"
"[1.037570667404365, 0.9347259733255586, 0.07103246599159048, -0.0333564859050311]","[0.0, 1.0]"
"[1.0562651868708761, 0.7386610766014836, 0.07036533627348986, 0.2808652083852487]","[1.0, 0.0]"
"[1.0710384084029059, 0.932712437907254, 0.07598264044119483, 0.011178812761140466]","[0.0, 1.0]"
"[1.089692657161051, 0.7365876748470547, 0.07620621669641764, 0.32683454886304847]","[1.0, 0.0]"
"[1.1044244106579921, 0.9305466182575903, 0.0827429076736786, 0.059123469652767824]","[0.0, 1.0]"
"[1.123035343023144, 1.1243907199226983, 0.08392537706673396, -0.20634923519253862]","[0.0, 1.0]"
"[1.1455231574215978, 0.9281751695947339, 0.07979839236288319, 0.11158327584907496]","[1.0, 0.0]"
"[1.1640866608134925, 1.1220683654016674, 0.08203005787986468, -0.15489517025439525]","[0.0, 1.0]"
"[1.1865280281215258, 0.9258735535303149, 0.07893215447477678, 0.16249726607833792]","[1.0, 0.0]"
"[1.205045499192132, 1.1197820148781767, 0.08218209979634354, -0.10427785333830564]","[0.0, 1.0]"
"[1.2274411394896956, 0.9235843629577619, 0.08009654272957743, 0.2131597087367243]","[1.0, 0.0]"
"[1.2459128267488508, 1.1174752435078597, 0.08435973690431192, -0.05322097420925126]","[0.0, 1.0]"
"[1.268262331619008, 0.9212513512214718, 0.0832953174201269, 0.264840510983792]","[1.0, 0.0]"
"[1.2866873586434375, 1.1150917578020159, 0.08859212763980275, -0.00045150195189391784]","[0.0, 1.0]"
"[1.3089891937994778, 0.9188183257196789, 0.08858309760076487, 0.3188160811835306]","[1.0, 0.0]"
"[1.3273655603138714, 1.112574316158853, 0.09495941922443549, 0.05533103118649252]","[0.0, 1.0]"
"[1.3496170466370485, 0.9162281238394616, 0.09606603984816534, 0.3763995646872851]","[1.0, 0.0]"
"[1.3679416091138377, 1.1098637117027441, 0.10359403114191104, 0.11548539788341905]","[0.0, 1.0]"
"[1.3901388833478925, 1.303360524744925, 0.10590373909957942, -0.14280159930587594]","[0.0, 1.0]"
"[1.416206093842791, 1.1068938220488989, 0.10304770711346191, 0.1813249104924644]","[1.0, 0.0]"
"[1.438343970283769, 1.3004018359248382, 0.10667420532331119, -0.07715491576796851]","[0.0, 1.0]"
"[1.4643520070022658, 1.103925192735613, 0.10513110700795182, 0.24718757058105412]","[1.0, 0.0]"
"[1.486430510856978, 1.2974008578701386, 0.1100748584195729, -0.010571963657300398]","[0.0, 1.0]"
"[1.5123785280143807, 1.1008865263080128, 0.10986341914642689, 0.3147122361423481]","[1.0, 0.0]"
"[1.5343962585405408, 1.2942859993700406, 0.11615766386927386, 0.05859691887458218]","[0.0, 1.0]"
"[1.5602819785279416, 1.097706714023995, 0.1173296022467655, 0.3855524167003425]","[1.0, 0.0]"
"[1.5822361128084215, 1.2909845698020808, 0.12504065058077235, 0.13204468956440446]","[0.0, 1.0]"
