observation,action
"[-0.49626871943473816, -0.007751462049782276, 0.1882394552230835, -0.20454445481300354]","[0.0, 1.0]"
"[-0.49642375111579895, 0.1842498630285263, 0.18414856493473053, -0.4324428141117096]","[1.0, 0.0]"
"[-0.4927387535572052, -0.012936572544276714, 0.17549970746040344, -0.0878298357129097]","[1.0, 0.0]"
"[-0.49299749732017517, -0.2100830078125, 0.1737431138753891, 0.2546798586845398]","[1.0, 0.0]"
"[-0.497199147939682, -0.40720486640930176, 0.17883670330047607, 0.596734881401062]","[1.0, 0.0]"
"[-0.5053432583808899, -0.6043190956115723, 0.19077140092849731, 0.9399887919425964]","[0.0, 1.0]"
"[0.048844121396541595, 0.003042391501367092, -0.04039716348052025, 0.04473080113530159]","[1.0, 0.0]"
"[0.04890497028827667, -0.1914777010679245, -0.039502546191215515, 0.32439935207366943]","[1.0, 0.0]"
"[0.045075416564941406, -0.38601556420326233, -0.03301456198096275, 0.6043677926063538]","[1.0, 0.0]"
"[0.037355102598667145, -0.5806606411933899, -0.020927205681800842, 0.8864717483520508]","[0.0, 1.0]"
"[0.02574189007282257, -0.3852609395980835, -0.00319776963442564, 0.5872842669487]","[0.0, 1.0]"
"[0.018036670982837677, -0.19009435176849365, 0.008547915145754814, 0.29359573125839233]","[0.0, 1.0]"
"[0.014234784990549088, 0.004904688335955143, 0.014419829472899437, 0.0036209013778716326]","[0.0, 1.0]"
"[0.014332878403365612, 0.19981689751148224, 0.014492248184978962, -0.28447774052619934]","[0.0, 1.0]"
"[0.018329216167330742, 0.3947291970252991, 0.008802693337202072, -0.572554886341095]","[1.0, 0.0]"
"[0.0262238010764122, 0.1994849294424057, -0.00264840479940176, -0.27711188793182373]","[0.0, 1.0]"
"[0.030213499441742897, 0.394644558429718, -0.008190643042325974, -0.5706289410591125]","[1.0, 0.0]"
"[0.038106389343738556, 0.19963842630386353, -0.019603220745921135, -0.28053757548332214]","[1.0, 0.0]"
"[0.042099159210920334, 0.0048015122301876545, -0.025213973596692085, 0.005898660980165005]","[0.0, 1.0]"
"[0.042195189744234085, 0.20027582347393036, -0.025095999240875244, -0.2946317195892334]","[1.0, 0.0]"
"[0.0462007038295269, 0.005520482547581196, -0.030988633632659912, -0.009968156926333904]","[0.0, 1.0]"
"[0.046311113983392715, 0.2010728269815445, -0.03118799813091755, -0.3122650384902954]","[1.0, 0.0]"
"[0.05033257231116295, 0.006408756598830223, -0.03743330016732216, -0.02957872301340103]","[0.0, 1.0]"
"[0.05046074837446213, 0.2020469754934311, -0.03802487254142761, -0.3338332772254944]","[1.0, 0.0]"
"[0.05450168624520302, 0.007486269343644381, -0.04470153898000717, -0.053379811346530914]","[0.0, 1.0]"
"[0.0546514131128788, 0.2032197266817093, -0.045769136399030685, -0.35982459783554077]","[1.0, 0.0]"
"[0.058715805411338806, 0.008777261711657047, -0.05296562612056732, -0.08191774785518646]","[0.0, 1.0]"
"[0.05889135226607323, 0.20461688935756683, -0.05460398271679878, -0.390829861164093]","[1.0, 0.0]"
"[0.0629836916923523, 0.010310698300600052, -0.06242058053612709, -0.11585056036710739]","[1.0, 0.0]"
"[0.06318990141153336, -0.18386390805244446, -0.06473758816719055, 0.15650436282157898]","[1.0, 0.0]"
"[0.05951262637972832, -0.3780021071434021, -0.06160750240087509, 0.42808210849761963]","[1.0, 0.0]"
"[0.051952581852674484, -0.5721998810768127, -0.053045861423015594, 0.7007250189781189]","[0.0, 1.0]"
"[0.040508583188056946, -0.37638428807258606, -0.03903136029839516, 0.3918265998363495]","[0.0, 1.0]"
"[0.03298090025782585, -0.18073078989982605, -0.03119482845067978, 0.08709754794836044]","[1.0, 0.0]"
"[0.029366282746195793, -0.37539201974868774, -0.02945287711918354, 0.3697775602340698]","[0.0, 1.0]"
"[0.021858442574739456, -0.17986425757408142, -0.02205732651054859, 0.06795520335435867]","[1.0, 0.0]"
"[0.018261156976222992, -0.3746631443500519, -0.020698221400380135, 0.35359811782836914]","[1.0, 0.0]"
"[0.010767894797027111, -0.5694847702980042, -0.013626259751617908, 0.6396831274032593]","[0.0, 1.0]"
"[-0.0006218005437403917, -0.374175488948822, -0.0008325974340550601, 0.34274041652679443]","[0.0, 1.0]"
"[-0.00810531061142683, -0.17904171347618103, 0.006022211164236069, 0.04979506507515907]","[1.0, 0.0]"
"[-0.011686144396662712, -0.37424948811531067, 0.007018112111836672, 0.3443719446659088]","[0.0, 1.0]"
"[-0.019171135500073433, -0.17922808229923248, 0.01390555128455162, 0.05391034111380577]","[1.0, 0.0]"
"[-0.02275569550693035, -0.3745466470718384, 0.014983758330345154, 0.35094794631004333]","[0.0, 1.0]"
"[-0.03024662844836712, -0.17964093387126923, 0.02200271748006344, 0.0630272775888443]","[1.0, 0.0]"
"[-0.033839449286460876, -0.37507134675979614, 0.02326326258480549, 0.362570196390152]","[0.0, 1.0]"
"[-0.04134087264537811, -0.18028761446475983, 0.030514666810631752, 0.07731245458126068]","[1.0, 0.0]"
"[-0.04494662582874298, -0.3758334219455719, 0.03206091374158859, 0.3794645369052887]","[1.0, 0.0]"
"[-0.05246329680085182, -0.5713956356048584, 0.03965020552277565, 0.682081401348114]","[0.0, 1.0]"
"[-0.0638912096619606, -0.3768461346626282, 0.05329183489084244, 0.4021405875682831]","[1.0, 0.0]"
"[-0.07142812758684158, -0.5726818442344666, 0.06133464723825455, 0.7111375331878662]","[1.0, 0.0]"
"[-0.08288177102804184, -0.7685971260070801, 0.0755573958158493, 1.0224789381027222]","[0.0, 1.0]"
"[-0.09825371205806732, -0.5745585560798645, 0.09600697457790375, 0.7544442415237427]","[0.0, 1.0]"
"[-0.10974488407373428, -0.38088205456733704, 0.1110958606004715, 0.4934500455856323]","[0.0, 1.0]"
"[-0.11736252158880234, -0.1874878853559494, 0.12096486240625381, 0.23774220049381256]","[0.0, 1.0]"
"[-0.12111227959394455, 0.005716924089938402, 0.12571971118450165, -0.014470294117927551]","[0.0, 1.0]"
"[-0.12099794298410416, 0.1988326758146286, 0.12543030083179474, -0.2649933993816376]","[1.0, 0.0]"
"[-0.11702129244804382, 0.0021644597873091698, 0.12013043463230133, 0.06447123736143112]","[1.0, 0.0]"
"[-0.1169779971241951, -0.19445669651031494, 0.12141985446214676, 0.39251086115837097]","[0.0, 1.0]"
"[-0.12086713314056396, -0.0012482157908380032, 0.12927007675170898, 0.1404416263103485]","[0.0, 1.0]"
"[-0.12089210003614426, 0.19180813431739807, 0.13207890093326569, -0.10882703214883804]","[1.0, 0.0]"
"[-0.11705593764781952, -0.004934872500598431, 0.12990236282348633, 0.22243550419807434]","[0.0, 1.0]"
"[-0.11715463548898697, 0.1881142109632492, 0.13435107469558716, -0.02661435306072235]","[1.0, 0.0]"
"[-0.11339234560728073, -0.008653023280203342, 0.13381879031658173, 0.30525723099708557]","[0.0, 1.0]"
"[-0.11356540769338608, 0.18433336913585663, 0.13992393016815186, 0.05759110301733017]","[0.0, 1.0]"
"[-0.10987874120473862, 0.3772006332874298, 0.1410757601261139, -0.1878788322210312]","[1.0, 0.0]"
"[-0.10233473032712936, 0.18037177622318268, 0.1373181790113449, 0.1457701474428177]","[0.0, 1.0]"
"[-0.09872729331254959, 0.3732873797416687, 0.14023357629776, -0.10063450783491135]","[1.0, 0.0]"
"[-0.09126154333353043, 0.1764632910490036, 0.1382208913564682, 0.23279708623886108]","[1.0, 0.0]"
"[-0.08773227781057358, -0.020335154607892036, 0.14287683367729187, 0.5656870603561401]","[0.0, 1.0]"
"[-0.08813898265361786, 0.1725238412618637, 0.1541905701160431, 0.32120928168296814]","[1.0, 0.0]"
"[-0.08468850702047348, -0.024419184774160385, 0.1606147587299347, 0.6582716703414917]","[1.0, 0.0]"
"[-0.08517689257860184, -0.22136899828910828, 0.1737801879644394, 0.9969120025634766]","[1.0, 0.0]"
"[-0.08960426598787308, -0.41833481192588806, 0.19371843338012695, 1.338745355606079]","[1.0, 0.0]"
"[-0.03603372722864151, -0.0015195899177342653, 0.046891696751117706, -0.00886585097759962]","[0.0, 1.0]"
"[-0.03606411814689636, 0.19289959967136383, 0.046714380383491516, -0.2863929569721222]","[1.0, 0.0]"
"[-0.03220612555742264, -0.0028563605155795813, 0.040986523032188416, 0.020649677142500877]","[0.0, 1.0]"
"[-0.03226325288414955, 0.19165456295013428, 0.0413995161652565, -0.25882500410079956]","[1.0, 0.0]"
"[-0.028430163860321045, -0.004033207427710295, 0.03622301295399666, 0.046623118221759796]","[0.0, 1.0]"
"[-0.02851082757115364, 0.19055111706256866, 0.037155475467443466, -0.23441465198993683]","[0.0, 1.0]"
"[-0.024699805304408073, 0.38512304425239563, 0.032467182725667953, -0.5151498913764954]","[1.0, 0.0]"
"[-0.01699734479188919, 0.18955926597118378, 0.02216418646275997, -0.2124151736497879]","[1.0, 0.0]"
"[-0.013206158764660358, -0.005872448440641165, 0.017915882170200348, 0.0871761292219162]","[0.0, 1.0]"
"[-0.013323607854545116, 0.18898817896842957, 0.019659405574202538, -0.19980090856552124]","[0.0, 1.0]"
"[-0.009543844498693943, 0.3838235139846802, 0.0156633872538805, -0.4862179458141327]","[1.0, 0.0]"
"[-0.0018673742888495326, 0.1884840726852417, 0.005939027760177851, -0.18863989412784576]","[1.0, 0.0]"
"[0.0019023072673007846, -0.006722335238009691, 0.0021662297658622265, 0.10591062903404236]","[0.0, 1.0]"
"[0.0017678604926913977, 0.18836849927902222, 0.004284442402422428, -0.18608807027339935]","[0.0, 1.0]"
"[0.005535230506211519, 0.3834289014339447, 0.0005626807687804103, -0.47741636633872986]","[1.0, 0.0]"
"[0.013203809037804604, 0.1882990002632141, -0.008985646069049835, -0.18455614149570465]","[0.0, 1.0]"
"[0.016969788819551468, 0.3835483491420746, -0.012676768936216831, -0.4800601005554199]","[1.0, 0.0]"
"[0.024640755727887154, 0.18860763311386108, -0.022277971729636192, -0.19139936566352844]","[0.0, 1.0]"
"[0.02841290831565857, 0.38404110074043274, -0.026105958968400955, -0.49102598428726196]","[1.0, 0.0]"
"[0.036093730479478836, 0.1892969310283661, -0.03592647984623909, -0.20668357610702515]","[1.0, 0.0]"
"[0.03987966850399971, -0.005293347407132387, -0.04006015136837959, 0.07445339113473892]","[0.0, 1.0]"
"[0.03977380320429802, 0.190379336476326, -0.038571082055568695, -0.2305946797132492]","[1.0, 0.0]"
"[0.043581388890743256, -0.0041708373464643955, -0.04318297654390335, 0.04967643693089485]","[1.0, 0.0]"
"[0.043497972190380096, -0.19864784181118011, -0.04218944534659386, 0.32842814922332764]","[0.0, 1.0]"
"[0.03952501714229584, -0.0029514548368752003, -0.035620883107185364, 0.02274475432932377]","[1.0, 0.0]"
"[0.03946598619222641, -0.19754494726657867, -0.03516598790884018, 0.3039794862270355]","[0.0, 1.0]"
"[0.035515088587999344, -0.001939936075359583, -0.0290863998234272, 0.0004167199367657304]","[1.0, 0.0]"
"[0.03547628968954086, -0.19663293659687042, -0.029078064486384392, 0.2837824821472168]","[1.0, 0.0]"
"[0.031543631106615067, -0.3913283348083496, -0.023402415215969086, 0.5671544075012207]","[0.0, 1.0]"
"[0.023717062547802925, -0.1958860605955124, -0.012059326283633709, 0.2671915590763092]","[0.0, 1.0]"
"[0.01979934237897396, -0.0005940942210145295, -0.006715495139360428, -0.029270431026816368]","[1.0, 0.0]"
"[0.019787460565567017, -0.1956191062927246, -0.007300904020667076, 0.2612861394882202]","[0.0, 1.0]"
"[0.01587507873773575, -0.0003936949069611728, -0.002075181109830737, -0.03369060903787613]","[1.0, 0.0]"
"[0.0158672034740448, -0.19548583030700684, -0.0027489932253956795, 0.2583368420600891]","[0.0, 1.0]"
"[0.011957488022744656, -0.00032473719329573214, 0.0024177436716854572, -0.03521187603473663]","[1.0, 0.0]"
"[0.011950992979109287, -0.19548127055168152, 0.0017135062953457236, 0.25823289155960083]","[0.0, 1.0]"
"[0.00804136786609888, -0.0003838292323052883, 0.006878164131194353, -0.03390907868742943]","[0.0, 1.0]"
"[0.008033690974116325, 0.19463881850242615, 0.006199982482939959, -0.3244139552116394]","[0.0, 1.0]"
"[0.011926467530429363, 0.3896719515323639, -0.00028829663642682135, -0.6151352524757385]","[0.0, 1.0]"
"[0.019719906151294708, 0.5847979187965393, -0.012591001577675343, -0.9079089760780334]","[1.0, 0.0]"
"[0.03141586482524872, 0.38984864950180054, -0.030749181285500526, -0.619209885597229]","[1.0, 0.0]"
"[0.03921283781528473, 0.1951693743467331, -0.04313337802886963, -0.3363678753376007]","[1.0, 0.0]"
"[0.04311622679233551, 0.0006869566859677434, -0.04986073449254036, -0.05759283900260925]","[1.0, 0.0]"
"[0.04312996566295624, -0.19368593394756317, -0.05101259425282478, 0.21895116567611694]","[0.0, 1.0]"
"[0.03925624489784241, 0.002126704901456833, -0.04663356766104698, -0.08937690407037735]","[0.0, 1.0]"
"[0.039298780262470245, 0.19788499176502228, -0.04842110723257065, -0.3964003920555115]","[0.0, 1.0]"
"[0.0432564802467823, 0.3936592936515808, -0.05634911358356476, -0.703947901725769]","[1.0, 0.0]"
"[0.05112966522574425, 0.1993616372346878, -0.07042807340621948, -0.4295218884944916]","[1.0, 0.0]"
"[0.05511689931154251, 0.005304041784256697, -0.07901851087808609, -0.15984584391117096]","[0.0, 1.0]"
"[0.05522298067808151, 0.20146311819553375, -0.08221542835235596, -0.4763736128807068]","[0.0, 1.0]"
"[0.05925224348902702, 0.3976438641548157, -0.09174290299415588, -0.7937948703765869]","[1.0, 0.0]"
"[0.06720511615276337, 0.20389294624328613, -0.1076188012957573, -0.5313252806663513]","[1.0, 0.0]"
"[0.07128297537565231, 0.010436240583658218, -0.11824530363082886, -0.27439790964126587]","[1.0, 0.0]"
"[0.07149170339107513, -0.18281753361225128, -0.12373325973749161, -0.021224606782197952]","[0.0, 1.0]"
"[0.06783535331487656, 0.01384163647890091, -0.12415775656700134, -0.35024294257164]","[1.0, 0.0]"
"[0.06811218708753586, -0.17931601405143738, -0.1311626136302948, -0.09914542734622955]","[0.0, 1.0]"
"[0.06452586501836777, 0.01741800643503666, -0.1331455260515213, -0.43016302585601807]","[1.0, 0.0]"
"[0.06487422436475754, -0.17559200525283813, -0.14174878597259521, -0.18223968148231506]","[1.0, 0.0]"
"[0.061362385749816895, -0.3684311509132385, -0.14539358019828796, 0.06258318573236465]","[0.0, 1.0]"
"[0.05399376153945923, -0.1715562492609024, -0.14414191246032715, -0.2722086012363434]","[0.0, 1.0]"
"[0.05056263506412506, 0.025296812877058983, -0.14958608150482178, -0.6066571474075317]","[0.0, 1.0]"
"[0.05106857419013977, 0.2221587598323822, -0.16171923279762268, -0.9424669146537781]","[1.0, 0.0]"
"[0.05551174655556679, 0.029541736468672752, -0.18056856095790863, -0.704649806022644]","[1.0, 0.0]"
"[0.056102581322193146, -0.16267989575862885, -0.19466155767440796, -0.4738042950630188]","[0.0, 1.0]"
"[0.05284898355603218, 0.034581370651721954, -0.2041376531124115, -0.8209774494171143]","[1.0, 0.0]"
"[0.04966367408633232, -0.0020344480872154236, 0.03089437074959278, 0.024309292435646057]","[1.0, 0.0]"
"[0.04962298646569252, -0.19758552312850952, 0.031380556523799896, 0.32657742500305176]","[1.0, 0.0]"
"[0.04567127674818039, -0.39313986897468567, 0.03791210427880287, 0.6289889216423035]","[0.0, 1.0]"
"[0.03780847787857056, -0.19856692850589752, 0.05049188435077667, 0.3484826982021332]","[1.0, 0.0]"
"[0.03383713960647583, -0.39436930418014526, 0.057461537420749664, 0.6566502451896667]","[0.0, 1.0]"
"[0.02594975382089615, -0.2000923454761505, 0.07059454172849655, 0.38260021805763245]","[1.0, 0.0]"
"[0.02194790728390217, -0.396141916513443, 0.07824654877185822, 0.6966796517372131]","[1.0, 0.0]"
"[0.014025067910552025, -0.5922567844390869, 0.09218014031648636, 1.0129328966140747]","[0.0, 1.0]"
"[0.002179932314902544, -0.39847734570503235, 0.11243879795074463, 0.7505604028701782]","[0.0, 1.0]"
"[-0.005789614748209715, -0.2050708681344986, 0.12745000422000885, 0.4952699840068817]","[0.0, 1.0]"
"[-0.009891032241284847, -0.011954881250858307, 0.13735540211200714, 0.24531443417072296]","[0.0, 1.0]"
"[-0.010130129754543304, 0.18096525967121124, 0.14226169884204865, -0.001084651448763907]","[1.0, 0.0]"
"[-0.006510824430733919, -0.015879973769187927, 0.1422400027513504, 0.33288437128067017]","[1.0, 0.0]"
"[-0.00682842405512929, -0.2127096951007843, 0.1488976925611496, 0.6668249368667603]","[0.0, 1.0]"
"[-0.011082617565989494, -0.019937796518206596, 0.16223418712615967, 0.4244809150695801]","[0.0, 1.0]"
"[-0.011481373570859432, 0.1725590080022812, 0.1707238107919693, 0.18701516091823578]","[0.0, 1.0]"
"[-0.008030193857848644, 0.36487942934036255, 0.17446410655975342, -0.047322239726781845]","[0.0, 1.0]"
"[-0.0007326049963012338, 0.5571263432502747, 0.17351765930652618, -0.2802823781967163]","[1.0, 0.0]"
"[0.010409921407699585, 0.36000868678092957, 0.16791202127933502, 0.061712659895420074]","[0.0, 1.0]"
"[0.0176100954413414, 0.5523750185966492, 0.16914626955986023, -0.17364417016506195]","[0.0, 1.0]"
"[0.028657594695687294, 0.7447232604026794, 0.1656733900308609, -0.4085567891597748]","[0.0, 1.0]"
"[0.043552059680223465, 0.9371563792228699, 0.15750224888324738, -0.6447686553001404]","[0.0, 1.0]"
"[0.06229518726468086, 1.129773497581482, 0.14460687339305878, -0.8840036988258362]","[1.0, 0.0]"
"[0.08489065617322922, 0.9330153465270996, 0.12692680954933167, -0.5495803952217102]","[0.0, 1.0]"
"[0.10355096310377121, 1.1261472702026367, 0.11593519896268845, -0.7997315526008606]","[1.0, 0.0]"
"[0.1260739117860794, 0.9296421408653259, 0.09994056075811386, -0.47294384241104126]","[1.0, 0.0]"
"[0.14466676115989685, 0.733261227607727, 0.09048169106245041, -0.15050873160362244]","[0.0, 1.0]"
"[0.15933197736740112, 0.9269788861274719, 0.08747151494026184, -0.41333121061325073]","[1.0, 0.0]"
"[0.17787155508995056, 0.7307329773902893, 0.07920488715171814, -0.09440398216247559]","[1.0, 0.0]"
"[0.1924862116575241, 0.5345703959465027, 0.07731680572032928, 0.22217930853366852]","[0.0, 1.0]"
"[0.20317763090133667, 0.7285069823265076, 0.08176039159297943, -0.045148007571697235]","[1.0, 0.0]"
"[0.217747762799263, 0.5323135852813721, 0.08085743337869644, 0.2721697688102722]","[0.0, 1.0]"
"[0.2283940315246582, 0.7261942625045776, 0.08630082756280899, 0.006045114248991013]","[1.0, 0.0]"
"[0.24291792511940002, 0.5299474596977234, 0.08642173558473587, 0.3246607482433319]","[0.0, 1.0]"
"[0.25351688265800476, 0.7237393856048584, 0.09291494637727737, 0.060434091836214066]","[0.0, 1.0]"
"[0.26799166202545166, 0.9174148440361023, 0.09412363171577454, -0.20154818892478943]","[1.0, 0.0]"
"[0.28633996844291687, 0.721081554889679, 0.09009266644716263, 0.11927961558103561]","[0.0, 1.0]"
"[0.3007615804672241, 0.9148049354553223, 0.09247826039791107, -0.1436755210161209]","[0.0, 1.0]"
"[0.3190576732158661, 1.1084891557693481, 0.08960475027561188, -0.40581056475639343]","[0.0, 1.0]"
"[0.3412274718284607, 1.3022338151931763, 0.08148853480815887, -0.668953001499176]","[1.0, 0.0]"
"[0.36727213859558105, 1.1060789823532104, 0.06810947507619858, -0.35176604986190796]","[0.0, 1.0]"
"[0.38939371705055237, 1.300169587135315, 0.0610741563141346, -0.6222182512283325]","[1.0, 0.0]"
"[0.41539710760116577, 1.104250431060791, 0.04862979054450989, -0.31094270944595337]","[0.0, 1.0]"
"[0.4374821186065674, 1.2986470460891724, 0.04241093620657921, -0.5879013538360596]","[1.0, 0.0]"
"[0.46345508098602295, 1.1029576063156128, 0.030652908608317375, -0.28216612339019775]","[0.0, 1.0]"
"[0.48551422357559204, 1.2976292371749878, 0.02500958740711212, -0.565025806427002]","[0.0, 1.0]"
"[0.5114668011665344, 1.4923914670944214, 0.013709070160984993, -0.8497258424758911]","[1.0, 0.0]"
"[0.5413146018981934, 1.2970852851867676, -0.003285447135567665, -0.5527637600898743]","[1.0, 0.0]"
"[0.5672563314437866, 1.102009654045105, -0.014340722002089024, -0.2611177861690521]","[0.0, 1.0]"
