observation,action
"[-0.22491274774074554, -0.03752055764198303, 0.0013917727628722787, -0.0386674739420414]","[1.0, 0.0]"
"[-0.22566315531730652, -0.23266243934631348, 0.0006184232770465314, 0.25445425510406494]","[0.0, 1.0]"
"[-0.2303164154291153, -0.03754932060837746, 0.00570750841870904, -0.03803355246782303]","[0.0, 1.0]"
"[-0.23106738924980164, 0.1574903130531311, 0.004946837201714516, -0.3289102613925934]","[1.0, 0.0]"
"[-0.22791758179664612, -0.03770170360803604, -0.001631367951631546, -0.03467143699526787]","[0.0, 1.0]"
"[-0.2286716252565384, 0.1574435979127884, -0.002324796747416258, -0.32786864042282104]","[1.0, 0.0]"
"[-0.22552275657653809, -0.03764517232775688, -0.008882169611752033, -0.03591974452137947]","[1.0, 0.0]"
"[-0.22627565264701843, -0.2326386272907257, -0.009600563906133175, 0.25394758582115173]","[0.0, 1.0]"
"[-0.2309284210205078, -0.03738092631101608, -0.004521612543612719, -0.04174800217151642]","[1.0, 0.0]"
"[-0.23167604207992554, -0.23243774473667145, -0.0053565725684165955, 0.24950489401817322]","[0.0, 1.0]"
"[-0.23632480204105377, -0.03723971173167229, -0.0003664748801384121, -0.044862788170576096]","[1.0, 0.0]"
"[-0.23706959187984467, -0.23235639929771423, -0.0012637306936085224, 0.24770449101924896]","[0.0, 1.0]"
"[-0.24171672761440277, -0.0372164286673069, 0.0036903591826558113, -0.04537677764892578]","[1.0, 0.0]"
"[-0.24246105551719666, -0.2323911041021347, 0.0027828235179185867, 0.24846820533275604]","[0.0, 1.0]"
"[-0.24710887670516968, -0.03730900213122368, 0.007752187550067902, -0.04333566501736641]","[0.0, 1.0]"
"[-0.2478550523519516, 0.15770092606544495, 0.00688547408208251, -0.3335626423358917]","[1.0, 0.0]"
"[-0.24470102787017822, -0.03751834109425545, 0.00021422110148705542, -0.038716379553079605]","[0.0, 1.0]"
"[-0.2454514056444168, 0.157600536942482, -0.0005601064767688513, -0.33133170008659363]","[1.0, 0.0]"
"[-0.2422993928194046, -0.03751343488693237, -0.0071867406368255615, -0.03882546350359917]","[1.0, 0.0]"
"[-0.24304966628551483, -0.2325315922498703, -0.007963249459862709, 0.2515813410282135]","[0.0, 1.0]"
"[-0.2477002888917923, -0.0372968427836895, -0.0029316232539713383, -0.043602678924798965]","[1.0, 0.0]"
"[-0.24844622611999512, -0.23237663507461548, -0.0038036766927689314, 0.24815385043621063]","[0.0, 1.0]"
"[-0.25309374928474426, -0.03720056638121605, 0.0011594003299251199, -0.04572640359401703]","[0.0, 1.0]"
"[-0.2538377642631531, 0.1579047441482544, 0.00024487226619385183, -0.33804330229759216]","[1.0, 0.0]"
"[-0.2506796717643738, -0.03722069412469864, -0.006515993736684322, -0.04528316855430603]","[1.0, 0.0]"
"[-0.251424103975296, -0.23224860429763794, -0.00742165744304657, 0.24533680081367493]","[0.0, 1.0]"
"[-0.2560690641403198, -0.037021443247795105, -0.0025149211287498474, -0.04967782646417618]","[1.0, 0.0]"
"[-0.2568095028400421, -0.2321072369813919, -0.0035084777045994997, 0.24221056699752808]","[0.0, 1.0]"
"[-0.2614516317844391, -0.03693535178899765, 0.0013357335701584816, -0.05157696083188057]","[1.0, 0.0]"
"[-0.2621903419494629, -0.23207643628120422, 0.0003041942836716771, 0.24152709543704987]","[0.0, 1.0]"
"[-0.2668318748474121, -0.03695882856845856, 0.0051347361877560616, -0.05105986073613167]","[0.0, 1.0]"
"[-0.2675710618495941, 0.15808911621570587, 0.00411353912204504, -0.3421183228492737]","[1.0, 0.0]"
"[-0.26440927386283875, -0.03709110990166664, -0.0027288272976875305, -0.04814107343554497]","[1.0, 0.0]"
"[-0.26515108346939087, -0.2321738302707672, -0.00369164883159101, 0.24367964267730713]","[0.0, 1.0]"
"[-0.2697945535182953, -0.03699934110045433, 0.0011819439241662621, -0.050165437161922455]","[0.0, 1.0]"
"[-0.27053454518318176, 0.15810564160346985, 0.00017863519315142184, -0.34247520565986633]","[1.0, 0.0]"
"[-0.2673724293708801, -0.037018850445747375, -0.006670868955552578, -0.049735963344573975]","[1.0, 0.0]"
"[-0.26811280846595764, -0.232044517993927, -0.007665588520467281, 0.2408348023891449]","[0.0, 1.0]"
"[-0.2727537155151367, -0.03681390359997749, -0.0028488924726843834, -0.05425616726279259]","[1.0, 0.0]"
"[-0.27348998188972473, -0.23189489543437958, -0.003934015985578299, 0.2375265508890152]","[0.0, 1.0]"
"[-0.27812787890434265, -0.03671696037054062, 0.0008165152394212782, -0.056394681334495544]","[1.0, 0.0]"
"[-0.27886220812797546, -0.23185060918331146, -0.00031137836049310863, 0.23654575645923615]","[0.0, 1.0]"
"[-0.28349924087524414, -0.036724209785461426, 0.004419536795467138, -0.05623537674546242]","[0.0, 1.0]"
"[-0.2842337191104889, 0.15833409130573273, 0.0032948290463536978, -0.347520649433136]","[1.0, 0.0]"
"[-0.28106704354286194, -0.03683456778526306, -0.0036555835977196693, -0.0538005568087101]","[1.0, 0.0]"
"[-0.2818037271499634, -0.23190391063690186, -0.004731594584882259, 0.23772676289081573]","[0.0, 1.0]"
"[-0.2864418029785156, -0.03671468421816826, 2.294052319484763e-05, -0.05644488334655762]","[1.0, 0.0]"
"[-0.28717610239982605, -0.2318369597196579, -0.0011059570824727416, 0.2362452894449234]","[0.0, 1.0]"
"[-0.29181283712387085, -0.03669922798871994, 0.0036189486272633076, -0.05678629130125046]","[0.0, 1.0]"
"[-0.292546808719635, 0.15837064385414124, 0.002483222633600235, -0.3483252227306366]","[1.0, 0.0]"
"[-0.28937941789627075, -0.03678653761744499, -0.004483281634747982, -0.05486028268933296]","[1.0, 0.0]"
"[-0.2901151478290558, -0.23184391856193542, -0.005580487195402384, 0.23640476167201996]","[0.0, 1.0]"
"[-0.2947520315647125, -0.036642685532569885, -0.0008523919968865812, -0.05803317576646805]","[1.0, 0.0]"
"[-0.29548487067222595, -0.231752410531044, -0.0020130553748458624, 0.23438069224357605]","[0.0, 1.0]"
"[-0.30011990666389465, -0.03660174831748009, 0.0026745584327727556, -0.05893653631210327]","[0.0, 1.0]"
"[-0.300851970911026, 0.15848174691200256, 0.0014958276879042387, -0.3507744073867798]","[1.0, 0.0]"
"[-0.2976823151111603, -0.03666143864393234, -0.005519660655409098, -0.05762018635869026]","[1.0, 0.0]"
"[-0.29841554164886475, -0.23170381784439087, -0.006672064308077097, 0.23331615328788757]","[0.0, 1.0]"
"[-0.30304962396621704, -0.036487169563770294, -0.0020057414658367634, -0.06146387383341789]","[1.0, 0.0]"
"[-0.30377936363220215, -0.23158030211925507, -0.0032350190449506044, 0.23058556020259857]","[0.0, 1.0]"
"[-0.30841097235679626, -0.036412276327610016, 0.001376692089252174, -0.06311605125665665]","[0.0, 1.0]"
"[-0.309139221906662, 0.15868991613388062, 0.00011437101056799293, -0.35536429286003113]","[1.0, 0.0]"
"[-0.3059654235839844, -0.036433666944503784, -0.00699291517958045, -0.0626453161239624]","[1.0, 0.0]"
"[-0.3066940903663635, -0.23145467042922974, -0.008245821110904217, 0.22782312333583832]","[0.0, 1.0]"
"[-0.3113231956958771, -0.036215849220752716, -0.0036893589422106743, -0.06744938343763351]","[1.0, 0.0]"
"[-0.3120475113391876, -0.2312847077846527, -0.005038346629589796, 0.22406724095344543]","[0.0, 1.0]"
"[-0.3166731894016266, -0.036091115325689316, -0.0005570017965510488, -0.07020070403814316]","[1.0, 0.0]"
"[-0.31739503145217896, -0.2312050759792328, -0.0019610158633440733, 0.22230643033981323]","[0.0, 1.0]"
"[-0.32201912999153137, -0.036055151373147964, 0.0024851129855960608, -0.07099442929029465]","[1.0, 0.0]"
"[-0.32274022698402405, -0.23121264576911926, 0.0010652244091033936, 0.22247153520584106]","[0.0, 1.0]"
"[-0.3273644745349884, -0.0361059308052063, 0.0055146547965705395, -0.06987519562244415]","[0.0, 1.0]"
"[-0.32808658480644226, 0.1589365303516388, 0.004117151256650686, -0.3608131408691406]","[1.0, 0.0]"
"[-0.3249078691005707, -0.036243706941604614, -0.003099111607298255, -0.06683482229709625]","[1.0, 0.0]"
"[-0.3256327509880066, -0.2313210815191269, -0.004435807932168245, 0.22486869990825653]","[0.0, 1.0]"
"[-0.33025917410850525, -0.036136019974946976, 6.156609015306458e-05, -0.06921013444662094]","[0.0, 1.0]"
"[-0.33098188042640686, 0.15898504853248596, -0.0013226366136223078, -0.3618736267089844]","[1.0, 0.0]"
"[-0.3278021812438965, -0.03611807897686958, -0.00856010988354683, -0.06960806250572205]","[1.0, 0.0]"
"[-0.32852455973625183, -0.23111626505851746, -0.009952270425856113, 0.2203618586063385]","[0.0, 1.0]"
"[-0.333146870136261, -0.03585348278284073, -0.005545033607631922, -0.07544372975826263]","[1.0, 0.0]"
"[-0.3338639438152313, -0.2308955043554306, -0.007053907960653305, 0.21548457443714142]","[0.0, 1.0]"
"[-0.3384818434715271, -0.03567342087626457, -0.0027442164719104767, -0.07941509783267975]","[1.0, 0.0]"
"[-0.3391953110694885, -0.23075592517852783, -0.004332518205046654, 0.21240076422691345]","[0.0, 1.0]"
"[-0.34381043910980225, -0.03557230159640312, -8.450313180219382e-05, -0.08164568245410919]","[1.0, 0.0]"
"[-0.3445218801498413, -0.2306930422782898, -0.0017174168024212122, 0.21101057529449463]","[0.0, 1.0]"
"[-0.34913575649261475, -0.035546574741601944, 0.002502794610336423, -0.08221361041069031]","[1.0, 0.0]"
"[-0.3498466908931732, -0.23070430755615234, 0.0008585226023569703, 0.2112579047679901]","[0.0, 1.0]"
"[-0.35446077585220337, -0.035594649612903595, 0.005083680618554354, -0.08115407824516296]","[1.0, 0.0]"
"[-0.35517266392707825, -0.23078911006450653, 0.003460599109530449, 0.21312841773033142]","[0.0, 1.0]"
"[-0.3597884476184845, -0.03571680188179016, 0.007723167538642883, -0.07846087217330933]","[0.0, 1.0]"
"[-0.36050277948379517, 0.15929359197616577, 0.006153950002044439, -0.3686971366405487]","[1.0, 0.0]"
"[-0.35731691122055054, -0.03591525927186012, -0.0012199929915368557, -0.07408016920089722]","[0.0, 1.0]"
"[-0.35803520679473877, 0.15922416746616364, -0.0027015963569283485, -0.3671477437019348]","[1.0, 0.0]"
"[-0.354850709438324, -0.03585929796099663, -0.010044551454484463, -0.07531790435314178]","[1.0, 0.0]"
"[-0.35556790232658386, -0.23083582520484924, -0.011550909839570522, 0.21417908370494843]","[0.0, 1.0]"
"[-0.3601846396923065, -0.03555065020918846, -0.007267327979207039, -0.08212503045797348]","[1.0, 0.0]"
"[-0.36089563369750977, -0.23056767880916595, -0.008909828960895538, 0.20825621485710144]","[0.0, 1.0]"
"[-0.36550700664520264, -0.03531946241855621, -0.004744704347103834, -0.08722393959760666]","[1.0, 0.0]"
"[-0.3662133812904358, -0.2303730845451355, -0.006489183288067579, 0.20395825803279877]","[0.0, 1.0]"
"[-0.3708208501338959, -0.03515893593430519, -0.002410018118098378, -0.0907646045088768]","[1.0, 0.0]"
"[-0.37152403593063354, -0.23024626076221466, -0.004225310403853655, 0.20115698873996735]","[0.0, 1.0]"
"[-0.3761289417743683, -0.03506413474678993, -0.00020217055862303823, -0.09285582602024078]","[1.0, 0.0]"
"[-0.37683022022247314, -0.2301831841468811, -0.0020592871587723494, 0.19976331293582916]","[0.0, 1.0]"
"[-0.38143390417099, -0.035031843930482864, 0.0019359791185706854, -0.09356851875782013]","[1.0, 0.0]"
"[-0.3821345269680023, -0.230181485414505, 6.460875738412142e-05, 0.19972458481788635]","[0.0, 1.0]"
"[-0.3867381513118744, -0.03506046161055565, 0.0040591005235910416, -0.09293796122074127]","[1.0, 0.0]"
"[-0.3874393701553345, -0.2302403599023819, 0.002200341084972024, 0.20102283358573914]","[0.0, 1.0]"
"[-0.39204418659210205, -0.035149943083524704, 0.006220798008143902, -0.09096517413854599]","[0.0, 1.0]"
"[-0.392747163772583, 0.1598822921514511, 0.004401494283229113, -0.381678968667984]","[1.0, 0.0]"
"[-0.38954952359199524, -0.03530187904834747, -0.0032320849131792784, -0.08761150389909744]","[1.0, 0.0]"
"[-0.39025557041168213, -0.23037734627723694, -0.0049843150191009045, 0.2040499448776245]","[0.0, 1.0]"
"[-0.3948631286621094, -0.035184476524591446, -0.0009033160749822855, -0.09020111709833145]","[1.0, 0.0]"
"[-0.39556679129600525, -0.23029346764087677, -0.0027073384262621403, 0.20219668745994568]","[0.0, 1.0]"
"[-0.4001726806163788, -0.03513290360569954, 0.0013365952763706446, -0.09133905172348022]","[0.0, 1.0]"
"[-0.4008753299713135, 0.15996986627578735, -0.0004901857464574277, -0.38359999656677246]","[1.0, 0.0]"
"[-0.39767593145370483, -0.035145122557878494, -0.008162185549736023, -0.09107165038585663]","[1.0, 0.0]"
"[-0.398378849029541, -0.23014913499355316, -0.00998361874371767, 0.1990249752998352]","[0.0, 1.0]"
"[-0.40298181772232056, -0.03488582745194435, -0.006003119051456451, -0.09679053723812103]","[1.0, 0.0]"
"[-0.4036795496940613, -0.22992122173309326, -0.007938929833471775, 0.19399239122867584]","[0.0, 1.0]"
"[-0.4082779586315155, -0.0346866175532341, -0.004059081897139549, -0.10118432343006134]","[1.0, 0.0]"
"[-0.4089716970920563, -0.2297501564025879, -0.006082768552005291, 0.19021521508693695]","[0.0, 1.0]"
"[-0.4135667085647583, -0.034541718661785126, -0.002278463914990425, -0.10438034683465958]","[1.0, 0.0]"
"[-0.4142575263977051, -0.2296309471130371, -0.004366070963442326, 0.187582865357399]","[0.0, 1.0]"
"[-0.4188501536846161, -0.034446798264980316, -0.0006144137587398291, -0.10647418349981308]","[1.0, 0.0]"
"[-0.41953909397125244, -0.22955994307994843, -0.002743897493928671, 0.1860148310661316]","[0.0, 1.0]"
"[-0.42413029074668884, -0.03439883887767792, 0.0009763991693034768, -0.10753242671489716]","[1.0, 0.0]"
"[-0.4248182475566864, -0.22953477501869202, -0.001174249337054789, 0.18545839190483093]","[0.0, 1.0]"
"[-0.4294089674949646, -0.034396033734083176, 0.002534918487071991, -0.10759473592042923]","[1.0, 0.0]"
"[-0.4300968647003174, -0.22955422103405, 0.00038302390021272004, 0.18588687479496002]","[0.0, 1.0]"
"[-0.4346879720687866, -0.03443775326013565, 0.004100761376321316, -0.10667520761489868]","[1.0, 0.0]"
"[-0.43537670373916626, -0.22961822152137756, 0.001967257121577859, 0.18729867041110992]","[0.0, 1.0]"
"[-0.43996909260749817, -0.034524478018283844, 0.005713230464607477, -0.10476301610469818]","[0.0, 1.0]"
"[-0.4406595826148987, 0.16051512956619263, 0.003617970272898674, -0.39563798904418945]","[1.0, 0.0]"
"[-0.43744927644729614, -0.03465796262025833, -0.004294789396226406, -0.1018165647983551]","[1.0, 0.0]"
"[-0.43814241886138916, -0.22971810400485992, -0.006331120617687702, 0.18950827419757843]","[0.0, 1.0]"
"[-0.44273677468299866, -0.03450614959001541, -0.0025409553200006485, -0.10516511648893356]","[1.0, 0.0]"
"[-0.4434269070625305, -0.22959159314632416, -0.004644257482141256, 0.18671506643295288]","[0.0, 1.0]"
"[-0.44801872968673706, -0.03440350666642189, -0.000909956288523972, -0.10742931813001633]","[1.0, 0.0]"
"[-0.44870680570602417, -0.22951240837574005, -0.0030585427302867174, 0.18496638536453247]","[0.0, 1.0]"
"[-0.45329704880714417, -0.03434682637453079, 0.0006407849141396582, -0.10867983102798462]","[1.0, 0.0]"
"[-0.45398399233818054, -0.22947795689105988, -0.0015328116714954376, 0.18420518934726715]","[0.0, 1.0]"
"[-0.4585735499858856, -0.034334104508161545, 0.002151292283087969, -0.10896088182926178]","[0.0, 1.0]"
"[-0.4592602252960205, 0.16075696051120758, -2.792540362861473e-05, -0.40096431970596313]","[1.0, 0.0]"
"[-0.45604509115219116, -0.03436460345983505, -0.008047211915254593, -0.1082901880145073]","[1.0, 0.0]"
"[-0.4567323923110962, -0.22937031090259552, -0.010213015601038933, 0.18184305727481842]","[0.0, 1.0]"
"[-0.46131980419158936, -0.03410372510552406, -0.006576154381036758, -0.11404412984848022]","[1.0, 0.0]"
"[-0.46200186014175415, -0.2291308343410492, -0.00885703694075346, 0.17655684053897858]","[0.0, 1.0]"
"[-0.4665845036506653, -0.03388325870037079, -0.005325900390744209, -0.11890698224306107]","[1.0, 0.0]"
"[-0.4672621488571167, -0.22892849147319794, -0.007704039569944143, 0.17209091782569885]","[0.0, 1.0]"
"[-0.4718407392501831, -0.033697135746479034, -0.00426222151145339, -0.12301239371299744]","[1.0, 0.0]"
"[-0.47251465916633606, -0.22875776886940002, -0.006722469348460436, 0.16832280158996582]","[0.0, 1.0]"
"[-0.4770898222923279, -0.033540237694978714, -0.0033560132142156363, -0.12647326290607452]","[1.0, 0.0]"
"[-0.4777606427669525, -0.228613942861557, -0.00588547857478261, 0.16514898836612701]","[0.0, 1.0]"
"[-0.48233291506767273, -0.03340824320912361, -0.0025824985932558775, -0.1293848156929016]","[1.0, 0.0]"
"[-0.48300108313560486, -0.2284931093454361, -0.005170194897800684, 0.16248224675655365]","[0.0, 1.0]"
"[-0.48757094144821167, -0.033297523856163025, -0.0019205500138923526, -0.131827250123024]","[1.0, 0.0]"
"[-0.4882368743419647, -0.22839191555976868, -0.004557095002382994, 0.16024915874004364]","[0.0, 1.0]"
"[-0.49280473589897156, -0.03320501744747162, -0.0013521116925403476, -0.13386791944503784]","[1.0, 0.0]"
"[-0.4934688210487366, -0.2283075749874115, -0.004029470030218363, 0.15838812291622162]","[0.0, 1.0]"
"[-0.4980349838733673, -0.03312816470861435, -0.0008617077837698162, -0.13556326925754547]","[1.0, 0.0]"
"[-0.49869754910469055, -0.22823776304721832, -0.003572973422706127, 0.15684767067432404]","[0.0, 1.0]"
"[-0.5032622814178467, -0.033064838498830795, -0.0004360199091024697, -0.13696029782295227]","[1.0, 0.0]"
"[-0.5039235949516296, -0.22818054258823395, -0.003175225807353854, 0.15558503568172455]","[0.0, 1.0]"
"[-0.5084872245788574, -0.033013273030519485, -6.352512718876824e-05, -0.13809791207313538]","[1.0, 0.0]"
"[-0.5091474652290344, -0.22813431918621063, -0.002825483214110136, 0.1545649766921997]","[0.0, 1.0]"
"[-0.5137101411819458, -0.03297202289104462, 0.00026581637212075293, -0.13900798559188843]","[1.0, 0.0]"
"[-0.5143696069717407, -0.22809778153896332, -0.0025143432430922985, 0.15375879406929016]","[0.0, 1.0]"
"[-0.5189315676689148, -0.03293991461396217, 0.0005608326173387468, -0.1397162824869156]","[1.0, 0.0]"
"[-0.5195903182029724, -0.22806990146636963, -0.0022334931418299675, 0.1531435251235962]","[0.0, 1.0]"
"[-0.5241517424583435, -0.03291603550314903, 0.0008293771534226835, -0.14024318754673004]","[1.0, 0.0]"
"[-0.5248100757598877, -0.2280498594045639, -0.001975486520677805, 0.152701273560524]","[0.0, 1.0]"
"[-0.5293710827827454, -0.03289967402815819, 0.001078538945876062, -0.14060421288013458]","[1.0, 0.0]"
"[-0.5300290584564209, -0.2280370593070984, -0.001733545446768403, 0.15241877734661102]","[0.0, 1.0]"
"[-0.5345897674560547, -0.03289032354950905, 0.001314830151386559, -0.1408105492591858]","[1.0, 0.0]"
"[-0.5352476239204407, -0.22803108394145966, -0.0015013806987553835, 0.15228690207004547]","[0.0, 1.0]"
"[-0.5398082137107849, -0.03288766369223595, 0.0015443572774529457, -0.14086930453777313]","[1.0, 0.0]"
"[-0.5404659509658813, -0.2280316948890686, -0.0012730287853628397, 0.15230044722557068]","[0.0, 1.0]"
"[-0.5450266003608704, -0.032891545444726944, 0.0017729800892993808, -0.14078381657600403]","[1.0, 0.0]"
"[-0.5456844568252563, -0.22803884744644165, -0.0010426962981000543, 0.15245792269706726]","[0.0, 1.0]"
"[-0.5502452254295349, -0.03290197625756264, 0.002006462076678872, -0.1405537724494934]","[1.0, 0.0]"
"[-0.5509032607078552, -0.22805260121822357, -0.0008046133443713188, 0.15276148915290833]","[0.0, 1.0]"
"[-0.5554643273353577, -0.03291914612054825, 0.0022506164386868477, -0.14017516374588013]","[0.0, 1.0]"
