observation,action
"[0.9948907494544983, 0.1009574756026268, 2.2117699671753144e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -1.7823788311943645e-07]",[-0.5047887]
"[0.9948907494544983, 0.1009574607014656, -9.914094789564842e-08]",[-0.5047868]
"[0.9948907494544983, 0.10095745325088501, -5.950558090717095e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -2.2090278051223322e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -2.1261913119019482e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.122679632066138e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.1983616704801534e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.3560611239759055e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, -2.6016614640411717e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, 6.3195302324459135e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 3.889144650770504e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 7.291433945511017e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 2.0250586985071095e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, 5.774931466362432e-08]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, 6.163979549000942e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 6.782995143339576e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, -3.073762044891737e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574607014656, -4.104499851109722e-08]",[-0.5047874]
"[0.9948907494544983, 0.1009574607014656, 7.604806784300422e-10]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -4.68126337693775e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -6.725288770326188e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -5.629581778521242e-08]",[-0.5047876]
"[0.9948907494544983, 0.10095745325088501, -1.855968889685755e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -1.7278779296248103e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.6642513145370685e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.6627151211423552e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.7232123283861256e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.8479996199971538e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.0417330048871918e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, -2.3116401237643913e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, 9.084879515341981e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 4.162510336414016e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 7.571829030439403e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 2.3229439705119148e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, 6.101421234916415e-08]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, 6.531253404773452e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 3.6284781401718647e-08]",[-0.5047875]
"[0.9948907494544983, 0.1009574681520462, 4.4373543062192766e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 7.19992030440153e-08]",[-0.50478715]
"[0.9948907494544983, 0.1009574681520462, -2.2858717585449995e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574681520462, -6.49252811513179e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 1.5880679882229742e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574756026268, -2.2808334776414085e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -1.3374884133554588e-07]",[-0.5047881]
"[0.9948907494544983, 0.1009574607014656, -3.510258395067467e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574607014656, -4.505430695189716e-08]",[-0.5047874]
"[0.9948907494544983, 0.1009574607014656, -3.0427549368994278e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -5.0551690833344765e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -1.0539660699748765e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -6.032781385556518e-08]",[-0.5047876]
"[0.9948907494544983, 0.10095745325088501, -2.2959738998906687e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -2.221104011823627e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.2290999268648193e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.320259895327581e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.4979852852879958e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, -2.768906348649125e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, 4.3314778430669776e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 3.6513618795197544e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 7.005802871162814e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 1.680921890567788e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, 5.3594501281395424e-08]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, 5.661652480171142e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 6.175081779247193e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 6.918894257523789e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, -2.8079972125283348e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574607014656, -7.275232150050215e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574681520462, 1.4808195203386276e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574681520462, -1.0683300910585558e-09]",[-0.50478834]
"[-0.5084279179573059, -0.8611045479774475, -0.8040579557418823]",[-4.927919]
"[-0.5817287564277649, -0.8133828639984131, -1.749886393547058]",[-8.545895]
"[-0.6844497323036194, -0.7290600538253784, -2.659923553466797]",[-10.929332]
"[-0.8011322021484375, -0.5984874367713928, -3.506718635559082]",[-9.67182]
"[-0.9094517827033997, -0.4158093333244324, -4.255584239959717]",[-7.7093797]
"[-0.9828514456748962, -0.18439914286136627, -4.867441177368164]",[-7.1405635]
"[-0.99681556224823, 0.07974178344011307, -5.3057403564453125]",[-5.9985285]
"[-0.9369063377380371, 0.34958043694496155, -5.545934200286865]",[-4.1046567]
"[-0.8042935132980347, 0.5942322015762329, -5.583748817443848]",[-2.077701]
"[-0.6235299706459045, 0.7817994356155396, -5.224716663360596]",[-0.5776133]
"[-0.4223521947860718, 0.9064317941665649, -4.744221210479736]",[-0.7056927]
"[-0.22067704796791077, 0.9753469228744507, -4.270603656768799]",[-1.3747095]
"[-0.030549153685569763, 0.9995332360267639, -3.8390934467315674]",[-2.9426866]
"[0.13847188651561737, 0.9903663396835327, -3.3894433975219727]",[-3.1183805]
"[0.28235843777656555, 0.9593089818954468, -2.9466686248779297]",[-2.9638357]
"[0.4010026156902313, 0.9160768985748291, -2.527186870574951]",[-2.9613037]
"[0.4965481758117676, 0.8680091500282288, -2.140129327774048]",[-3.3895037]
"[0.5721079111099243, 0.8201783299446106, -1.7891223430633545]",[-3.670714]
"[0.6309468746185303, 0.7758260369300842, -1.473988652229309]",[-3.7681727]
"[0.6760427951812744, 0.7368623614311218, -1.1921190023422241]",[-3.2163272]
"[0.7098974585533142, 0.7043050527572632, -0.9394723176956177]",[-2.8056617]
"[0.7344899773597717, 0.6786195635795593, -0.7112435102462769]",[-3.1917353]
"[0.7512993812561035, 0.6599615216255188, -0.5022788643836975]",[-3.2420084]
"[0.7613508701324463, 0.648340106010437, -0.30730772018432617]",[-3.0542717]
"[0.7652610540390015, 0.6437200903892517, -0.12105263769626617]",[-2.9692593]
"[0.7632703185081482, 0.6460792422294617, 0.061737414449453354]",[-2.9215202]
"[0.7552562952041626, 0.6554296016693115, 0.24629686772823334]",[-2.910681]
"[0.7407268285751343, 0.6718063354492188, 0.43786904215812683]",[-2.7669606]
"[0.718793511390686, 0.6952235698699951, 0.6417238116264343]",[-2.653568]
"[0.688129723072052, 0.7255876660346985, 0.8631415367126465]",[-2.5586739]
"[0.6462859511375427, 0.7630953192710876, 1.1240218877792358]",[-1.8887361]
"[0.5843250155448914, 0.8115197420120239, 1.5731829404830933]",[-0.8210692]
"[0.4887301027774811, 0.8724350333213806, 2.2682902812957764]",[0.57644993]
"[0.34582585096359253, 0.9382987022399902, 3.1502954959869385]",[1.5178596]
"[0.14490586519241333, 0.9894454479217529, 4.154019355773926]",[3.3011513]
"[-0.11413806676864624, 0.9934648871421814, 5.196103572845459]",[4.536399]
"[-0.41363903880119324, 0.910440981388092, 6.241202354431152]",[5.323068]
"[-0.7086966633796692, 0.7055133581161499, 7.224032878875732]",[5.9545836]
"[-0.9274926781654358, 0.3738413453102112, 8.0]",[6.2957616]
"[-0.999858021736145, -0.016851989552378654, 8.0]",[5.2986226]
"[-0.9143677353858948, -0.4048847556114197, 8.0]",[3.6711411]
"[-0.6879493594169617, -0.7257586717605591, 7.905675888061523]",[1.3955961]
"[-0.388632595539093, -0.9213927984237671, 7.190253734588623]",[-1.1406873]
"[-0.07711871713399887, -0.9970219135284424, 6.4390339851379395]",[-0.4011683]
"[0.2134920358657837, -0.9769448041915894, 5.846867561340332]",[1.0373355]
"[0.46154075860977173, -0.8871189951896667, 5.291663646697998]",[1.1833645]
"[0.6499771475791931, -0.7599537968635559, 4.556462287902832]",[-0.4657492]
"[0.7796199321746826, -0.6262529492378235, 3.7300877571105957]",[-1.7093946]
"[0.8634545803070068, -0.5044265389442444, 2.960397958755493]",[-2.351519]
"[0.9152719378471375, -0.40283650159835815, 2.2820780277252197]",[-2.1378832]
"[0.9488938450813293, -0.3155953586101532, 1.870595932006836]",[-0.729032]
"[0.9703486561775208, -0.24170954525470734, 1.539135217666626]",[-0.631761]
"[0.9838207960128784, -0.17915520071983337, 1.2799913883209229]",[-0.5190777]
"[0.9919641613960266, -0.12651918828487396, 1.0653700828552246]",[-0.5350327]
"[0.9965856075286865, -0.08256609737873077, 0.8839797377586365]",[-0.5766732]
"[0.9989355802536011, -0.046127259731292725, 0.7303312420845032]",[-0.6114928]
"[0.9998703598976135, -0.01610196754336357, 0.6008194088935852]",[-0.63277596]
"[0.9999637007713318, 0.008517691865563393, 0.4924091696739197]",[-0.64222497]
"[0.9995901584625244, 0.028628075495362282, 0.40228384733200073]",[-0.643424]
"[0.9989866614341736, 0.04500723257660866, 0.32780903577804565]",[-0.6396391]
"[0.9983150362968445, 0.05802616477012634, 0.2607267200946808]",[-0.67225164]
"[0.9977562427520752, 0.06695139408111572, 0.17885476350784302]",[-0.8359439]
"[0.9973379969596863, 0.07291760295629501, 0.11961723864078522]",[-0.7296738]
"[0.9969395995140076, 0.07817529886960983, 0.10545539110898972]",[-0.4590003]
"[0.9965888261795044, 0.08252694457769394, 0.08731532096862793]",[-0.5118103]
"[0.9962800741195679, 0.08617423474788666, 0.07320668548345566]",[-0.5066923]
"[0.99602210521698, 0.0891067162156105, 0.058876171708106995]",[-0.52640796]
"[0.9958088994026184, 0.09145860373973846, 0.04723065346479416]",[-0.52317035]
"[0.9956339001655579, 0.09334445744752884, 0.03787911683320999]",[-0.5196366]
"[0.9954909682273865, 0.09485635906457901, 0.03037288598716259]",[-0.5167638]
"[0.9953747391700745, 0.09606830775737762, 0.024350138381123543]",[-0.51443344]
"[0.9952805042266846, 0.09703966975212097, 0.019518502056598663]",[-0.51255244]
"[0.9952043294906616, 0.09781817346811295, 0.01564452238380909]",[-0.5110249]
"[0.9951427578926086, 0.09844206273555756, 0.012538321316242218]",[-0.5097989]
"[0.9950932264328003, 0.09894201159477234, 0.01004792656749487]",[-0.50881296]
"[0.9950532913208008, 0.09934261441230774, 0.008051776327192783]",[-0.5080177]
"[0.9950211644172668, 0.09966360777616501, 0.006451915018260479]",[-0.5073788]
"[0.9949954152107239, 0.09992080181837082, 0.005169716663658619]",[-0.50686604]
"[0.994974672794342, 0.10012689977884293, 0.004142588470131159]",[-0.50645155]
"[0.9949580430984497, 0.10029201209545135, 0.003319041570648551]",[-0.5061248]
"[0.99494469165802, 0.10042430460453033, 0.002659323625266552]",[-0.5058582]
"[0.9949340224266052, 0.10053030401468277, 0.002130727516487241]",[-0.5056455]
"[0.9949254393577576, 0.10061521828174591, 0.0017069581663236022]",[-0.50547665]
"[0.9949185252189636, 0.10068325698375702, 0.0013676355592906475]",[-0.50533825]
"[0.9949130415916443, 0.10073776543140411, 0.0010957360500469804]",[-0.50522894]
"[0.9949085712432861, 0.10078143328428268, 0.0008778516785241663]",[-0.5051414]
"[0.9949050545692444, 0.10081642121076584, 0.0007032959838397801]",[-0.50507087]
"[0.9949021935462952, 0.10084445774555206, 0.0005636252462863922]",[-0.5050132]
"[0.9948999285697937, 0.10086692124605179, 0.0004516167682595551]",[-0.504969]
"[0.9948980808258057, 0.10088489949703217, 0.0003614553716033697]",[-0.5049357]
"[0.994896650314331, 0.10089932382106781, 0.0002899471437558532]",[-0.50490123]
"[0.9948954582214355, 0.10091087967157364, 0.00023230523220263422]",[-0.5048809]
"[0.9948945045471191, 0.10092013329267502, 0.00018595886649563909]",[-0.5048634]
"[0.9948937892913818, 0.10092754662036896, 0.00014899118104949594]",[-0.5048471]
"[0.9948931932449341, 0.1009334847331047, 0.0001195133154396899]",[-0.50483423]
"[0.9948927164077759, 0.10093823820352554, 9.55314317252487e-05]",[-0.5048273]
"[0.9948922991752625, 0.10094206035137177, 7.682136492803693e-05]",[-0.50481594]
"[0.9948920011520386, 0.10094510763883591, 6.119195313658565e-05]",[-0.5048145]
"[0.9948917627334595, 0.1009475514292717, 4.90882812300697e-05]",[-0.5048062]
"[0.9948915243148804, 0.10094951093196869, 3.945974458474666e-05]",[-0.5048019]
"[0.9948914051055908, 0.10095107555389404, 3.150008342345245e-05]",[-0.5048006]
"[0.9948912858963013, 0.10095234215259552, 2.543983828218188e-05]",[-0.5047958]
"[0.9948911666870117, 0.10095334053039551, 2.0051551473443396e-05]",[-0.50479764]
"[0.9948911070823669, 0.10095415264368057, 1.635907028685324e-05]",[-0.5047913]
"[0.9948909878730774, 0.10095479339361191, 1.2883530871476978e-05]",[-0.50479394]
"[0.9948909878730774, 0.1009553074836731, 1.0344630027248058e-05]",[-0.5047909]
"[0.9948909282684326, 0.10095572471618652, 8.36154413264012e-06]",[-0.50478977]
"[0.9948908686637878, 0.10095606744289398, 6.8066437961533666e-06]",[-0.504789]
"[0.9948908686637878, 0.10095631331205368, 5.022890491090948e-06]",[-0.5047922]
"[0.9948908090591431, 0.1009565219283104, 4.204373908578418e-06]",[-0.504787]
"[0.9948908090591431, 0.10095668584108353, 3.3191984130098717e-06]",[-0.5047885]
"[0.9948908090591431, 0.10095683485269547, 2.987010248034494e-06]",[-0.50478566]
"[0.9948908090591431, 0.10095694661140442, 2.274524376844056e-06]",[-0.50478894]
"[0.9948908090591431, 0.10095703601837158, 1.7541858596814563e-06]",[-0.5047882]
"[0.9948907494544983, 0.10095711052417755, 1.4691663636767771e-06]",[-0.5047871]
"[0.9948907494544983, 0.10095717757940292, 1.3015439890295966e-06]",[-0.5047867]
"[0.9948907494544983, 0.1009572222828865, 9.500221267444431e-07]",[-0.5047882]
"[0.9948907494544983, 0.10095725953578949, 7.769951366753958e-07]",[-0.50478727]
"[0.9948907494544983, 0.10095729678869247, 7.491856877095415e-07]",[-0.5047865]
"[0.9948907494544983, 0.10095731914043427, 3.4699581874519936e-07]",[-0.5047892]
"[0.9948907494544983, 0.10095733404159546, 4.22668023247752e-07]",[-0.5047861]
"[0.9948907494544983, 0.10095735639333725, 3.352953399371472e-07]",[-0.50478727]
"[0.9948907494544983, 0.10095736384391785, 1.9784714311299467e-07]",[-0.5047877]
"[0.9948907494544983, 0.10095737874507904, 2.734163047080074e-07]",[-0.5047863]
"[0.9948907494544983, 0.10095738619565964, 2.2507576602492918e-07]",[-0.5047872]
"[0.9948907494544983, 0.10095740109682083, 2.2983591918546153e-07]",[-0.5047869]
"[0.9948907494544983, 0.10095740854740143, 2.4317088787029206e-07]",[-0.5047869]
"[0.9948907494544983, 0.10095742344856262, 1.9405258910865086e-07]",[-0.5047874]
"[0.9948907494544983, 0.10095742344856262, 9.12294506605349e-09]",[-0.50478834]
"[0.9948907494544983, 0.10095743089914322, 1.4639874734712066e-07]",[-0.5047862]
"[0.9948907494544983, 0.10095743834972382, 1.639666891151137e-07]",[-0.504787]
"[0.9948907494544983, 0.10095743834972382, 6.24822149575266e-08]",[-0.50478786]
"[0.9948907494544983, 0.10095744580030441, 5.273582459608406e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, 8.071970825085373e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 1.1171511005159118e-07]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -1.4054109875871745e-08]",[-0.5047881]
"[0.9948907494544983, 0.10095745325088501, -1.5177914036712536e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.686798256628208e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, -1.918736813877331e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, 1.3540182308702242e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 4.6772896666880115e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 4.598784286713453e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, 4.6918525953287826e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 4.959966304340924e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 5.413128434383907e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 6.06824528404104e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 1.5853414581101788e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574681520462, 2.5260018077233326e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, -1.537545368801574e-10]",[-0.5047875]
"[0.9948907494544983, 0.1009574607014656, -6.133605268132669e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, 5.400723779303007e-08]",[-0.50478655]
"[0.9948907494544983, 0.1009574681520462, 8.19584826672326e-08]",[-0.50478715]
"[0.9948907494544983, 0.1009574681520462, -1.2202283627971156e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574681520462, -7.105550992037024e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574756026268, 1.5354258664501685e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574756026268, -2.7402936808584855e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -1.378452481048953e-07]",[-0.5047881]
"[0.9948907494544983, 0.1009574607014656, -3.885361721245317e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574607014656, 5.044261452979981e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -4.027663180750096e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, 2.3067843191171278e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -4.443070267257099e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -3.4188631925502477e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -5.194154084620095e-08]",[-0.5047876]
"[0.9948907494544983, 0.10095745325088501, -1.2995109877067534e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -1.0296291819145154e-08]",[-0.50478727]
